state,Title,File_Name,URL
Massachusetts,MA_UST_2025,MA_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MA_UST_2025.pdf
Maryland,MD_UST_2024,MD_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MD_UST_2024.pdf
Maryland,MD_UST_2025,MD_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MD_UST_2025.pdf
Maine,ME_UST_2024,ME_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/ME_UST_2024.pdf
Maine,ME_UST_2025,ME_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/ME_UST_2025.pdf
Michigan,MI_UST_2024,MI_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MI_UST_2024.pdf
Michigan,MI_UST_2025,MI_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MI_UST_2025.pdf
Minnesota,MN_UST_2024,MN_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MN_UST_2024.pdf
Minnesota,MN_UST_2025,MN_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MN_UST_2025.pdf
Missouri,MO_UST_2024,MO_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MO_UST_2024.pdf
Missouri,MO_UST_2025,MO_UST_2025v1.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MO_UST_2025v1.pdf
Mississippi,MS_UST_2024,MS_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MS_UST_2024.pdf
Mississippi,MS_UST_2025,MS_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MS_UST_2025.pdf
Montana,MT_UST_State_2024_4805,MT_Signed_State_2024_4805.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MT_Signed_State_2024_4805.pdf
Montana,MT_UST_State_2024_6379,MT_Signed_State_2024_6379.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MT_Signed_State_2024_6379.pdf
Montana,MT_UST_State_2024_7199,MT_Signed_State_2024_7199.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MT_Signed_State_2024_7199.pdf
Montana,MT_UST_State_2025_4805,MT_UST_State_2025_4805.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MT_UST_State_2025_4805.pdf
Montana,MT_UST_State_2025_6379,MT_UST_State_2025_6379.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MT_UST_State_2025_6379.pdf
Montana,MT_UST_State_2025_7199,MT_UST_State_2025_7199.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MT_UST_State_2025_7199.pdf
Montana,MT_UST_2024,MT_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MT_UST_2024.pdf
Montana,MT_UST_2025,MT_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/MT_UST_2025.pdf
North Carolina,NC_State_SamsEast_2025,NC_State_SamsEast_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NC_State_SamsEast_2025.pdf
North Carolina,NC_State_WMEast_2025,NC_State_WMEast_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NC_State_WMEast_2025.pdf
North Carolina,NC_State_WMInc_2025,NC_State_WMInc_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NC_State_WMInc_2025.pdf
North Carolina,NC_State_SamsEast_2024,NC_State_SamsEast_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NC_State_SamsEast_2024.pdf
North Carolina,NC_State_WMEast_2024,NC_State_WMEast_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NC_State_WMEast_2024.pdf
North Carolina,NC_State_WMInc_2024,NC_State_WMInc_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NC_State_WMInc_2024.pdf
North Carolina,NC_UST_2024,NC_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NC_UST_2024.pdf
North Carolina,NC_UST_2025,NC_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NC_UST_2025.pdf
North Dakota,ND_UST_2024,ND_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/ND_UST_2024.pdf
North Dakota,ND_UST_2025,ND_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/ND_UST_2025.pdf
Nebraska,NE_UST_2024,NE_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NE_UST_2024.pdf
Nebraska,NE_UST_2025,NE_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NE_UST_2025.pdf
New Hampshire,NH_UST_2024,NH_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NH_UST_2024.pdf
New Hampshire,NH_UST_2025,NH_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NH_UST_2025.pdf
New Jersey,NJ_UST_2024,NJ_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NJ_UST_2024.pdf
New Jersey,NJ_UST_2025,NJ_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NJ_UST_2025.pdf
New Mexico,NM_UST_2024,NM_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NM_UST_2024.pdf
New Mexico,NM_UST_2025,NM_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NM_UST_2025.pdf
New Mexico,NM_UST_2024,NM_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NM_UST_2024.pdf
Nevada,NV_UST_2024,NV_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NV_UST_2024.pdf
Nevada,NV_UST_2025,NV_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NV_UST_2025.pdf
New York,NY_UST_2024,NY_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NY_UST_2024.pdf
New York,NY_UST_2025,NY_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NY_UST_2025.pdf
New York,NY_UST_2024,NY_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/NY_UST_2024.pdf
Ohio,OH_UST_2024,OH_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/OH_UST_2024.pdf
Ohio,OH_UST_2025,OH_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/OH_UST_2025.pdf
Oklahoma,OK_UST_2024,OK_UST_2024v1.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/OK_UST_2024v1.pdf
Oklahoma,OK_UST_2025,OK_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/OK_UST_2025.pdf
Oregon,OR_UST_2024,OR_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/OR_UST_2024.pdf
Oregon,OR_UST_2025,OR_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/OR_UST_2025.pdf
Pennsylvania,PA_UST_2024,PA_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/PA_UST_2024.pdf
Pennsylvania,PA_UST_2025,PA_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/PA_UST_2025.pdf
California,POLICY_DEC_2024,Dec_Page_PEC004100111.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/Dec_Page_PEC004100111.pdf
California,POLICY_DEC_2025,Dec_Page_PEC004100112.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/Dec_Page_PEC004100112.pdf
South Carolina,SC_Sams_State_2024,SC_Sams_State_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/SC_Sams_State_2024.pdf
South Carolina,SC_Sams_State_2025,SC_Sams_State_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/SC_Sams_State_2025.pdf
South Carolina,SC_UST_2024,SC_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/SC_UST_2024.pdf
South Carolina,SC_UST_2025,SC_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/SC_UST_2025.pdf
South Carolina,SC_WM_State_2024,SC_WM_State_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/SC_WM_State_2024.pdf
South Carolina,SC_WM_State_2025,SC_WM_State_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/SC_WM_State_2025.pdf
South Dakota,SD_UST_2024,SD_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/SD_UST_2024.pdf
South Dakota,SD_UST_2025,SD_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/SD_UST_2025.pdf
Tennessee,TN_UST_2024,TN_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/TN_UST_2024.pdf
Tennessee,TN_UST_2025,TN_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/TN_UST_2025.pdf
Texas,TX_UST_2024,TX_UST_2024v3.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/TX_UST_2024v3.pdf
Texas,TX_UST_2025,TX_UST_2025v1.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/TX_UST_2025v1.pdf
Utah,UT_AST_2024,UT_AST_2024v1.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/UT_AST_2024v1.pdf
Utah,UT_UST_2024,UT_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/UT_UST_2024.pdf
Utah,UT_UST_2025,UT_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/UT_UST_2025.pdf
Utah,UT_AST_2025,UT_AST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/UT_AST_2025.pdf
Virginia,VA_UST_2024,VA_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/VA_UST_2024.pdf
Virginia,VA_UST_2025,VA_UST_2025 .pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/VA_UST_2025 .pdf
Washington,WA_UST_2024,WA_UST_2024v1.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WA_UST_2024v1.pdf
Washington,WA_UST_2025,WA_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WA_UST_2025.pdf
Wisconsin,WI_UST_2024,WI_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WI_UST_2024.pdf
Wisconsin,WI_UST_2025,WI_UST_2025 .pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WI_UST_2025 .pdf
West Virginia,WV_AST_2024,WV_AST_2024v1.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WV_AST_2024.pdf
West Virginia,WV_UST_2024,WV_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WV_UST_2024.pdf
West Virginia,WV_UST_2025,WV_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WV_UST_2025.pdf
Wyoming,WY_UST_2024,WY_UST_2024.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WY_UST_2024.pdf
Wyoming,WY_UST_2025,WY_UST_2025.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/WY_UST_2025.pdf
