KEY,CATEGORY_NBR,CATEGORY_DESC,UPC,ITEM_NBRS,ITEM_DESC,REPLENISHMENT_NOTES,ESTIMATED_GET_WELL_ETA
1,32,Next Gen Extreme Value Gift Cards,79936653825,980381251,HAWAIIAN BROS NEXT GEN,Limited Availability LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936649325,980381252,KRISPY KREME NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936654837,980387507,CINEMARK NEXT GEN,Sporadic supply,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936696216,980391633,CHUCK E CHEESE NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936696234,980391646,KIRKLAND'S NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936654008,980391647,LANE BRYANT NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936698721,980391648,RUBY TUESDAY NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936698910,980401675,BUBBA GUMP NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936696320,980401677,FANATICS NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936698926,980401678,MCCORMICK & SCHMICKS NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936698906,980401680,WHITE CASTLE NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936696461,990014440,BOB EVANS NG EV NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936698930,990014441,BRANN'S NG EV NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936698922,990014442,FOGO DE CHAO NG EV NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936698938,990014444,PIZZA RANCH MP $50 $50 MP (2 X $25),Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936695791,990014445,REAL URBAN NG EV NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936696525,990014446,MACARONI GRILL NG EV NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936696438,990014482,SMOKEY BONES $50 NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,79936698942,990014483,SPRING CREEK NG EV NEXT GEN,Sporadic supply LH,5/31/2023
1,32,Next Gen Extreme Value Gift Cards,19674201295,990098941,DOMINO'S NEXT GEN,Sporadic supply LH,5/31/2023
1,33,LADIES APPAREL,19396809635,980299557,MM EVERYDAY ANKLE XL,Late Trucks,4/7/2023
1,33,LADIES APPAREL,19396809636,980299558,MM EVERYDAY ANKLE XXL,Late Trucks,4/21/2023
1,33,LADIES APPAREL,19240098671,980307735,SCOUT POPLIN PANT WASHED BLACK S,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098672,980307736,SCOUT POPLIN PANT WASHED BLACK M,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098674,980307738,SCOUT POPLIN PANT WASHED BLACK XL,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098664,980307740,SCOUT POPLIN PANT FATIGUE S,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098665,980307741,SCOUT POPLIN PANT FATIGUE M,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098666,980307742,SCOUT POPLIN PANT FATIGUE L,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098667,980307743,SCOUT POPLIN PANT FATIGUE XL,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098668,980307744,SCOUT POPLIN PANT FATIGUE XXL,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240055277,980307745,SCOUT POPLIN PANT MOTHER NATURE CAMO S,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240055278,980307746,SCOUT POPLIN PANT MOTHER NATURE CAMO M,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240055279,980307747,SCOUT POPLIN PANT MOTHER NATURE CAMO L,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240055280,980307748,SCOUT POPLIN PANT MOTHER NTR CAMO XL,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240068010,980307749,SCOUT POPLIN PANT MOTHER NTR CMO XXL,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098692,980307767,HERO SHORT WASHED BLACK S,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098696,980307771,SS SHORT BLACK XXL IN CLUB #980306261,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098685,980307772,HERO SHORT FATIGUE S,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098686,980307773,HERO SHORT FATIGUE M,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098687,980307774,HERO SHORT FATIGUE L,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098688,980307775,HERO SHORT FATIGUE XL,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19396816938,980344729,MM ADJ SPORTS BRA XL,Sporadic supply,4/21/2023
1,33,LADIES APPAREL,19396824380,980344768,MM RACER SPORTS BRA LARGE,Sporadic supply,4/21/2023
1,33,LADIES APPAREL,19396815568,980351713,MM SOFT RIB LEGGING SOFT RIBBED LEGGING,Late Trucks,4/21/2023
1,33,LADIES APPAREL,2902551002,980361654,SANC STRAIGHT JEAN SANC STRAIGHT JEAN,Limited Availability,4/28/2023
1,33,LADIES APPAREL,19240098684,980361661,HERO SHORT FATIGUE XS,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19551711876,980361664,HERO SHORT MOTHER NATURE CAMO S,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19551711875,980361666,HERO SHORT MOTHER NTR CAMO XS,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098691,980361668,HERO SHORT WASHED BLACK XS,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098670,980361672,SCOUT POPLIN PANT WASHED BLACK XS,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240098663,980361673,SCOUT POPLIN PANT FATIGUE XS,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19240055276,980361674,SCOUT POPLIN PANT MOTHER NTR CAMO XS,Major delays FH,5/1/2023
1,33,LADIES APPAREL,19551722853,980383651,SOLSTICE PANT SS BY SANCTUARY,Late Trucks,4/28/2023
1,33,LADIES APPAREL,19396821306,980385297,POCKET TEE MEMBERS MARK,Late Trucks,4/21/2023
1,33,LADIES APPAREL,19396823799,980402603,MM FAV PANT BLK XL INCLUB # 980401714,Major delays,11/30/2023
1,33,LADIES APPAREL,19396823800,980402604,MM FAV PANT BLK XXL INCLUB # 980401714,Major delays,11/30/2023
1,33,LADIES APPAREL,19396823817,980402621,MM FAV PANT KEL XL INCLUB # 980401714,Major delays FH,1/6/2023
1,33,LADIES APPAREL,19396823818,980402622,MM FAV PANT KEL XXL INCLUB # 980401714,Major delays FH,1/6/2023
1,33,LADIES APPAREL,19674577509,980412411,LOGO JOGGER CALVIN KLEIN,Late Trucks,4/7/2023
1,33,LADIES APPAREL,19396826505,980413970,STRAIGHT LEG PANT MEMBER'S MARK,Late Trucks,4/7/2023
1,33,LADIES APPAREL,68913792989,980430129,LDS JEAN BEBE PR,Major delays FH,1/27/2024
1,33,LADIES APPAREL,19608410156,980430302,AMERICANA TEE SPIRIT OF AMERICA,Late Trucks,5/5/2023
1,33,LADIES APPAREL,19551741558,980431422,DREAMY TWILL CARGO SCL STNDRD SANCTUARY,Limited Availability,4/21/2023
1,33,LADIES APPAREL,19551741557,980431425,HIGH ROAD CARGO SCL STNDRD SANCT,Limited Availability,4/21/2023
1,34,TEAM APPAREL,19675482084,980430711,ST. LOUIS CARDINALS FN MLB PDQ MENS TEE,Late Trucks LH,4/7/2023
1,34,TEAM APPAREL,19659083087,990288004,ST LOUIS CARDINALS FN MLB MENS SS TEE,Major delays FH,7/31/2023
1,34,TEAM APPAREL,19659083085,990288006,ST LOUIS CARDINALS FN MLB MENS SS TEE,Major delays FH,7/31/2023
1,34,TEAM APPAREL,19659083084,990288008,ST LOUIS CARDINALS FN MLB MENS SS TEE,Major delays FH,7/31/2023
1,34,TEAM APPAREL,19659083086,990288009,ST LOUIS CARDINALS FN MLB MENS SS TEE,Major delays FH,7/31/2023
1,34,TEAM APPAREL,19659083231,990288165,DETROIT TIGERS FN MLB MENS SS TEE,Major delays FH,8/31/2023
1,34,TEAM APPAREL,19659083229,990288168,DETROIT TIGERS FN MLB MENS SS TEE,Major delays FH,8/31/2023
1,34,TEAM APPAREL,19659083228,990288170,DETROIT TIGERS FN MLB MENS SS TEE,Major delays FH,8/31/2023
1,34,TEAM APPAREL,19659083230,990288171,DETROIT TIGERS FN MLB MENS SS TEE,Major delays FH,8/31/2023
1,34,TEAM APPAREL,19675506371,990288296,KANSAS CITY ROYALS FN MLB MENS SS TEE,Major delays,10/31/2023
1,34,TEAM APPAREL,19675506369,990288297,KANSAS CITY ROYALS FN MLB MENS SS TEE,Major delays,10/31/2023
1,34,TEAM APPAREL,19675506368,990288298,KANSAS CITY ROYALS FN MLB MENS SS TEE,Major delays,10/31/2023
1,34,TEAM APPAREL,19675506370,990288300,KANSAS CITY ROYALS FN MLB MENS SS TEE,Major delays,10/31/2023
1,34,TEAM APPAREL,19675481377,990288394,BOSTON RED SOX FN MLB LADIES TEE,Major delays,9/30/2023
1,34,TEAM APPAREL,19675481375,990288395,BOSTON RED SOX FN MLB LADIES TEE,Major delays,9/30/2023
1,34,TEAM APPAREL,19675481374,990288396,BOSTON RED SOX FN MLB LADIES TEE,Major delays,9/30/2023
1,34,TEAM APPAREL,19675481373,990288397,BOSTON RED SOX FN MLB LADIES TEE,Major delays,9/30/2023
1,34,TEAM APPAREL,19675481376,990288398,BOSTON RED SOX FN MLB LADIES TEE,Major delays,9/30/2023
1,34,TEAM APPAREL,75954592958,990296159,ATLANTA BRAVES L DY MLB JERSEY TC,Major delays,11/30/2023
1,34,TEAM APPAREL,75954592957,990296163,ATLANTA BRAVES M DY MLB JERSEY TC,Major delays,11/30/2023
1,34,TEAM APPAREL,75954592959,990296172,ATLANTA BRAVES XL DY MLB JERSEY TC,Sporadic supply,11/30/2023
1,34,TEAM APPAREL,75954592965,990296179,BOSTON RED SOX M DY MLB JERSEY TC,Sporadic supply,11/30/2023
1,34,TEAM APPAREL,75954592960,990296186,ATLANTA BRAVES 2XL DY MLB JERSEY TC,Sporadic supply,11/30/2023
1,36,AUTOMOTIVE OIL AND CHEMICALS,7192494001,42549,MOBIL 1 5W30 SYN 6/1 QT,Late Trucks LH,4/30/2023
1,37,BAKERY PI,22970900000,980291264,CHERRY PIE 10 IN,Limited Availability,4/21/2023
1,37,BAKERY PI,86000736836,980435277,LUCILA'S CARAML FLAN,Production delays at the supplier FH,1/9/2023
1,39,FROZEN SEAFOOD PI,7874231377,980179648,MM SALMON BURGERS 12 X 2LB,Sporadic supply,4/24/2023
1,39,FROZEN SEAFOOD PI,19396805983,980181678,ATL SALMON PORTIONS MEMBER'S MARK,Sporadic supply,4/24/2023
1,39,FROZEN SEAFOOD PI,81967002519,980336172,NASHVILLE HOT SHRIMP OCEAN VENTURE 2 LB,Limited Availability FH,4/30/2023
1,39,FROZEN SEAFOOD PI,4132222434,990291529,SP POPCORN SHRIMP BREADED SHRIMP,Sporadic supply,4/24/2023
1,39,FROZEN SEAFOOD PI,4132222433,990291638,SP SO STYLE SHRIMP BREADED SHP + SAUCE,Sporadic supply,4/24/2023
1,40,WATER,5200004595,135391,PROPEL GR/BR/KS 24/16.9 OZ,Late Trucks LH,3/25/2023
1,40,WATER,7874215060,578576,MM WATER 1 G 6PK /1 GALLON,Late Trucks LH,7/22/2022
1,40,WATER,3200014470,665020,OCEAN SPRAY CRANBERY 24/10OZ,Sporadic supply LH,4/11/2023
1,40,WATER,3120034243,946376,CRANBERRY LIGHT JUICE 2/96 OZ.,Sporadic supply LH,4/11/2023
1,40,WATER,81985802051,980379810,CORE HYDRATION SPORT 15/23.9OZ BOTTLES,Production delays at the supplier,4/22/2023
1,41,COFFEE,5150024143,495426,JIF TO GO CUPS 36 CT,Sporadic supply LH,3/11/2023
1,41,COFFEE,1600040105,595109,MG- CHEERIOS 37.5OZ 37.5 OZ,Production delays at the supplier FH,10/31/2022
1,41,COFFEE,7874218085,642969,MM PANCAKE MIX 10LB 10 LB,Sporadic supply LH,4/1/2023
1,41,COFFEE,85308600130,813200,PB GUATEMALA WB 32OZ WHOLE BEAN 2 LB,Sporadic supply LH,4/15/2023
1,41,COFFEE,4400004602,980207596,BELVITA CHOC SANDWCH 25 CT,Limited Availability LH,4/15/2023
1,41,COFFEE,3800024652,990000066,CEREAL TREAT BARS KELLOGG'S / 36 CT,Late Trucks LH,4/30/2022
1,42,COOLER,4450031290,10681,LITTLE SMOKIES 3 LB,Sporadic supply LH,1/3/2023
1,42,COOLER,1800040097,218020,PB CC COOKIE TUB 4.75LB,Limited Availability LH,3/31/2022
1,42,COOLER,1800047699,265238,CINNAMON ROLLS 4PK 4 - 13 OZ CANS,,3/7/2022
1,42,COOLER,7080078099,317052,SMTHFLD SLICED BACON 3 - 1 LB,Production delays at the supplier FH,10/14/2022
1,42,COOLER,7874223541,399212,BUTTER SOLIDS SALTED 4-1LB MM,Limited Availability,5/31/2023
1,42,COOLER,7874223542,399230,BUTTER SOLIDS UNSALT 4-1LB MM,Limited Availability,5/31/2023
1,42,COOLER,7317032000,511350,BEEF STICKS 2 LBS.,Late Trucks LH,10/8/2022
1,42,COOLER,71514111357,663516,EB LG GRADE A EGGS 18 CT,Limited Availability LH,4/21/2023
1,42,COOLER,7874210411,831379,UNSALTED BTR QTRS 4-1LB,Production delays at the supplier,5/5/2023
1,42,COOLER,7874226705,980061804,MM HICKORY SMOKED BACON 3 - 1 LB,Limited Availability LH,5/31/2023
1,42,COOLER,19396802468,980202624,MM PLAIN GRK TUB 40 NONFAT PLAIN,Late Trucks LH,11/4/2022
1,42,COOLER,3760086055,980205517,THICK CUT FC BACON 10.5 OZ,Limited Availability LH,10/14/2022
1,42,COOLER,19396802624,980217306,MM CHICKEN SALAD CHUNK WHITE MEAT,Fresh DC Capacity Constraints LH,6/29/2022
1,42,COOLER,19396804363,980225090,MM SHR-W FNC MEX BL MEMBER'S MARK,Limited Availability LH,6/20/2022
1,42,COOLER,19396805298,980252719,MM STRAW LEMONADE MEMBER'S MARK,Limited Availability LH,5/5/2022
1,42,COOLER,19396805174,980252917,MM ORIG BRAT MEMBER'S MARK,Limited Availability LH,7/20/2022
1,42,COOLER,2400051002,980260634,GRAPEFRUIT CUPS DEL MONTE,Limited Availability FH,9/5/2022
1,42,COOLER,19396809663,980307099,MM LIQUID EGG WHITES MEMBER'S MARK,Limited Availability,4/28/2023
1,42,COOLER,19396809665,980307105,MM CF LIQUID EGGS MEMBER'S MARK,Limited Availability LH,3/31/2023
1,42,COOLER,19396815295,980360948,MM CF ORG LG EGGS 2 DZ,Limited Availability LH,4/21/2023
1,42,COOLER,19396832123,990012515,MM PR LG EGGS 1.5 DZ,Limited Availability LH,4/21/2023
1,42,COOLER,2781590263,990107204,MRGHRITA HARD SALAMI MARGHERITA 28OZ,Sporadic supply LH,1/19/2023
1,42,COOLER,85022100136,990200663,HM SC ORG CREAMER 2PK - 32OZ EA,Sporadic supply,4/10/2023
1,42,COOLER,3663207876,990282592,SO DELICIOUS 12 DAIRYFREE (VAN/STRA),Production delays at the supplier FH,11/30/2022
1,42,COOLER,7743855504,990290109,PR-MD WHITE EGG 9/12 9 - 12 COUNT CARTONS,Major delays FH,3/14/2022
1,43,OIL,88439599152,126702,SV PINTO BN 8PK 8-15 OZ.,Limited Availability,4/20/2023
1,43,OIL,2400050885,980223397,DM SLICED PEACH 6PK 6-15OZ CANS,Sporadic supply LH,3/10/2023
1,43,OIL,19396814809,990001713,MM THAI JASMINE RICE 25 LB,,1/31/2022
1,44,FROZEN FOODS,7008503401,205670,PEPPERONI BAGEL BITE 72 CT 56 OZ,Late Trucks,4/29/2023
1,44,FROZEN FOODS,8298801018,377035,CHEESEBURGER SLIDERS 18 CT,Limited Availability FH,11/26/2022
1,44,FROZEN FOODS,5150082601,512338,UNCRUSTABLES PB/GRAP 18 COUNT,Limited Availability LH,3/11/2023
1,44,FROZEN FOODS,60205001162,980085282,505 SW CKN CHSE QUES 48 OZ,Limited Availability LH,4/8/2023
1,44,FROZEN FOODS,7874228538,980093050,MM CORN ON THE COB OREGON POTATO CO.,Major delays FH,3/31/2023
1,44,FROZEN FOODS,89976400176,980175226,CAULIFLWR CHSE PIZZA TATTOOED CHEF 2 CT,Late Trucks,4/22/2023
1,44,FROZEN FOODS,69511917000,980206940,GENERAL TSO CHICKEN INNOVASIAN 40 OZ,Late Trucks,4/8/2023
1,44,FROZEN FOODS,19396807759,980282920,MM COOKIES & CREAM 5 QUART PAIL,Limited Availability LH,4/30/2023
1,44,FROZEN FOODS,19396831887,990000200,LOBSTER CROSTINI 18CT - 10.8OZ,Late Trucks LH,1/18/2023
1,44,FROZEN FOODS,19396831911,990001118,CRAB RANGOON 24CT - 24OZ,Late Trucks LH,6/4/2022
1,44,FROZEN FOODS,85864400657,990002838,KETO WAFEL SANDWICH BREAKFAST SANDWICH,Production delays at the supplier,4/29/2023
1,44,FROZEN FOODS,85001211757,990005588,CHOCOLATE STRAWBERRY TRU-FRU CHOC STRAW,Late Trucks,5/31/2023
1,44,FROZEN FOODS,8.01429E+11,990011095,3PK CHEESE PIZZA RONCADIN,Late Trucks,4/22/2023
1,44,FROZEN FOODS,19396832118,990011828,SPINCH&ARTCHKE BITES MEMBER'S MARK,Production delays at the supplier FH,12/24/2022
1,44,FROZEN FOODS,19396832119,990011844,BACON WRP JALAPENOS MEMBER'S MARK,Production delays at the supplier FH,12/24/2022
1,44,FROZEN FOODS,80717671425,990018717,BBG PORK & VEG WNTN PORK & VEGETABLE,Limited Availability LH,4/30/2023
1,44,FROZEN FOODS,81009263043,990131674,SALTED CARAMEL BAR KETO BAR,Late Trucks,4/30/2023
1,44,FROZEN FOODS,84365774107,990282721,ICE CREAM MACARONS VARIETY PACK,Late Trucks,4/11/2023
1,44,FROZEN FOODS,69511917148,990282727,SP GRILL CKN STIRFRY INNOVASIAN 50 OZ,Limited Availability,4/29/2023
1,44,FROZEN FOODS,85001211787,990288951,STRAW YOGURT GRANOLA TRU FRU,Late Trucks,4/22/2023
1,44,FROZEN FOODS,80717671433,990291067,VEGETABLE FRIED RICE BIBIGO,Late Trucks,4/15/2023
1,44,FROZEN FOODS,7218076244,990293365,RB 3PK CHEESE PIZZA 3PK 4-CHEESE PIZZA,Late Trucks,4/15/2023
1,44,FROZEN FOODS,7460835024,990293892,ARCTIC GLACIER ICE 24 LB BAG,Late Trucks LH,3/17/2023
1,46,CAN PROTEIN,1114010373,332022,GG HASHBROWN 33OZ 33 OZ.,Production delays at the supplier FH,5/1/2023
1,46,CAN PROTEIN,1490044136,475222,WOLF W/O BEANS 6PK W/O BEANS 6-15 OZ.,Sporadic supply LH,9/24/2022
1,46,CAN PROTEIN,5410018318,537683,ARMOUR VIENNA 18PK 18 PK / 4.6 OZ CANS,Production delays at the supplier FH,5/13/2023
1,46,CAN PROTEIN,5000005328,595173,CM SAUS GRAVY 105OZ 105 OZ.,Late Trucks,4/26/2023
1,46,CAN PROTEIN,6414402197,885258,DENNISON CHILI 8PK WITH BEANS 8-15 OZ.,Limited Availability LH,4/30/2023
1,46,CAN PROTEIN,7874222985,980159817,MM IMPORT PENNE 6PK 6 PK / 1 LB,Major delays FH,1/7/2023
1,46,CAN PROTEIN,7874222982,980165519,MM ELBOWS 6PK 6 PK / 1 LB,Major delays FH,1/7/2023
1,46,CAN PROTEIN,5100021446,980222290,SWANSON CHKN STOCK 3 PK / 32 OZ,Major delays FH,5/20/2022
1,46,CAN PROTEIN,7680800353,980252109,BARILLA TRICOLOR 6PK 6 PK / 12 OZ,Production delays at the supplier,4/28/2023
1,46,CAN PROTEIN,19396813544,980366950,MM QUEEN PIM OLIVES 2 / 21 OZ,Limited Availability,5/6/2023
1,46,CAN PROTEIN,3114605502,990017012,NS SHIN BIGBOWL 12PK NONG SHIM,Limited Availability,4/29/2023
1,47,BABY CARE,30087136502,628255,ENFAMIL INFANT PWD 6PK / 12.5 OZ,Limited Availability FH,11/30/2022
1,47,BABY CARE,7007458526,7114,PEDIASURE VANILLA 24 PK / 8 OZ,Limited Availability,5/31/2023
1,47,BABY CARE,2800015439,980110971,NIDO FORTIFICADA 4.85 LBS,Limited Availability LH,4/30/2023
1,47,BABY CARE,7874203235,980130473,MM INFANT NON-GMO 48 OZ,Limited Availability FH,1/1/2024
1,47,BABY CARE,7874203234,980130476,MM GENTLE NON-GMO 48 OZ,Limited Availability FH,1/1/2024
1,47,BABY CARE,88439294987,990003442,SAFETY FIRST EVERFIT CAR SEAT 5-100 LBS,Late Trucks,5/31/2023
1,47,BABY CARE,7007468068,990006231,SIMILAC 360 ADVANCED 40OZ,Limited Availability FH,5/15/2023
1,47,BABY CARE,19396832058,990008095,MM SENSITIVE PRE HMO 48 OZ,Limited Availability FH,1/1/2024
1,47,BABY CARE,7007468685,990011746,SIM 360 ADV RTF 8FL OZ 24CT,Limited Availability,5/15/2023
1,47,BABY CARE,7007468686,990011807,SIM 360 SEN RTF 8FL OZ 24CT,Limited Availability,5/15/2023
1,47,BABY CARE,30087513208,990013031,ENFAMIL NC GENTLE 20 OZ / 2 PK,Limited Availability FH,1/1/2024
1,47,BABY CARE,30087513204,990013032,ENFAMIL NC INFANT 20.7 OZ / 2PK,Limited Availability FH,1/1/2024
1,47,BABY CARE,7007468776,990132607,SIMILAC ADV 3CT 12.4OZ PWD,Limited Availability,5/31/2023
1,48,COMMERCIAL BREAD,5040074030,980010927,BP TG BRAT 12CT - 32OZ,,1/21/2022
1,48,COMMERCIAL BREAD,7225002526,980255980,NO BRIOCHE STYLE BUN 12CT - 27OZ,Production delays at the supplier,4/14/2023
1,48,COMMERCIAL BREAD,7648900064,990037923,LE BRIO BRIOCHE BUNS PRE SLICED 6 COUNT,Production delays at the supplier,4/14/2023
1,48,COMMERCIAL BREAD,7373199018,990287267,MS CARB BALANCE PITA 12.0OZ - 6CT,Production delays at the supplier,4/14/2023
1,49,BAKING,2460001702,244060,MORT KOSHER SALT 3LB 3 LB,Limited Availability,4/24/2023
1,49,BAKING,4010000729,607799,FM YEAST 2 PK-16OZ 2 / 1 LB,Major delays,7/3/2023
1,49,BAKING,76172098517,698170,ARGO CORN STARCH 35 OZ,Limited Availability,4/24/2023
1,49,BAKING,7874215051,859482,MM MINCED GAR 48OZ 48 OZ,Production delays at the supplier,4/15/2023
1,49,BAKING,3320097403,980092453,AH BAKING SODA 15LB 15 LB,Limited Availability,5/1/2023
1,49,BAKING,85401900601,990008053,KILLER HOGS BBQ RUB BBQ SEASONING,Limited Availability LH,4/27/2023
1,51,SEASONAL FOODS,19396832368,990017178,4 IN 1 COOKIE GIFT SCM,Sporadic supply,4/15/2023
1,51,SEASONAL FOODS,73234659466,990018630,SPICY MARGARITA SET MODERN GOURMET,Sporadic supply,4/15/2023
1,52,SODA,61300874213,467124,ARIZONAJUICETALVP 24/20OZ BOTTLE,Late Trucks,4/17/2023
1,52,SODA,61300871050,506390,AZ TEA VP 24 / 15.5 OZ,Limited Availability LH,4/17/2023
1,52,SODA,7874231387,980184218,MM SWEETENED SPARK 17OZ/24PK PET,Sporadic supply LH,4/14/2023
1,52,SODA,1200001409,980217397,PEPSI 24 / 16.9 OZ BOTTLES,Production delays at the supplier,4/29/2023
1,52,SODA,7800003202,980253763,DR PEPPER MINI 30 / 7.5 OZ CANS,Late Trucks,4/22/2023
1,52,SODA,5100027928,980269721,V8 ENERGY 24 / 8 OZ,Late Trucks,4/17/2023
1,52,SODA,7800003558,"980351816, 980351817...1 more item(s)",DR PEPPER ZERO SUGAR 24 / 12 OZ CANS,Production delays at the supplier,4/22/2023
1,52,SODA,7618300425,980380632,SNAPPLE JUICE3FLV VP 24 / 20 OZ  BOTTLES,Sporadic supply LH,10/29/2022
1,52,SODA,1200001407,990293010,MOUNTAIN DEW 24 / 16.9 OZ BOTTLES,Production delays at the supplier,4/29/2023
1,52,SODA,9810010007,"990295870, 990295870...23 more item(s)",FRAPP CARAMEL MINI 12 / 6.5 OZ CANS,Late Trucks,4/14/2023
1,53,RESTAURANT SUPPLIES,7874200674,752720,COOKS KNIVES -DI 2 PK,Sporadic supply,4/30/2023
1,53,RESTAURANT SUPPLIES,7874204533,761244,MM AL 2.75 QT SCE PN SS HANDLE W/ RB GRIP,Limited Availability,4/29/2023
1,53,RESTAURANT SUPPLIES,7874204563,778716,PUMP AIRPOT 2.2 L W/GLASS LINER,Limited Availability,4/30/2023
1,53,RESTAURANT SUPPLIES,67108059942,865903,PW AL 1/4 BAKE SHEET 2 PK,Limited Availability FH,4/30/2022
1,53,RESTAURANT SUPPLIES,9951133694,980123626,1/6 COLD FOOD PAN 3-6 IN W/LIDS,Limited Availability,4/29/2023
1,53,RESTAURANT SUPPLIES,19396821253,980390807,12PK FLOUR TOWEL MEMBER'S MARK,Sporadic supply LH,4/15/2023
1,54,OTC,71683729112,134575,PEPCID COMPLETE 100CT,Late Trucks,4/29/2023
1,54,OTC,31254794489,134973,NEOSPORIN 3-PACK 2OZ,Sporadic supply LH,10/5/2022
1,54,OTC,2052518368,40783,DA PROBIOTIC GUMMIES 120CT,Late Trucks LH,8/5/2022
1,54,OTC,7874213096,457675,MM DAIRY RELIEF 180CT,Sporadic supply,4/28/2023
1,54,OTC,30045048890,678367,TYLENOL RRG GELS 290CT,Late Trucks LH,3/31/2023
1,54,OTC,4167984242,78924,BOOST HP STRAWBERRY 24 CT,Late Trucks,4/21/2023
1,54,OTC,4167928021,823304,BOOST HP VANILLA 24CT,Late Trucks,4/28/2023
1,54,OTC,35310009428,980059948,PR PANADOL CHILDRENS 4 OZ. 2 PK,Late Trucks,4/28/2023
1,54,OTC,35310020266,980085895,FLONASE ALLERGY 3X144 METERED SPRAYS,Late Trucks LH,6/3/2022
1,54,OTC,30065036378,980105518,CLEAR CARE PLUS 2 X 16 OZ,Sporadic supply LH,6/30/2023
1,54,OTC,63748006155,980145683,ATKINS CHOC RTD 15CT,Late Trucks,4/28/2023
1,54,OTC,84009311297,980171677,NT MAG GLYCINATE 150CT,Late Trucks,4/21/2023
1,54,OTC,81162002218,980250057,FAIR LIFE CHOCOLATE 12 RTDS,Limited Availability,12/31/2023
1,54,OTC,19396805146,980263264,MM LORATADINE 10MG 2 X 200CT,Late Trucks,4/21/2023
1,54,OTC,2791700919,980284639,LIL CRITTERS IMMUNE 290 CT GUMMIES,Sporadic supply LH,4/15/2022
1,54,OTC,64384371828,980294139,PREMIER BANANA 15 RTDS,Late Trucks LH,3/31/2023
1,54,OTC,64384371830,980294144,PREMIER CARAMEL 15 RTDS,Late Trucks,4/22/2023
1,54,OTC,63748001563,980319390,ATKINS CARAMEL RTD 15CT,Late Trucks,4/21/2023
1,54,OTC,2791700122,980320711,VF SUPER IMMUNE 90 CT GUMMIES,Late Trucks,4/21/2023
1,54,OTC,5200004834,980321079,G ZERO + PROTEIN 15 RTDS,Late Trucks LH,9/2/2022
1,54,OTC,30045016606,980321301,CHILDREN'S TYLENOL 3 PK 4 FL OZ,Late Trucks,4/22/2023
1,54,OTC,36382405027,980342998,MUCINEX MAX SE 56CT,Late Trucks,4/29/2023
