state,Title,File_Name,URL
Alabama,AL_UST_2022,AL_UST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/AL_UST_22_23.pdf
Alabama,AL_UST_2023,AL_UST_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/AL_UST_2023.pdf
Arkansas,AR_UST_2022,AR_UST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/AR_UST_22_23.pdf
Arkansas,AR_UST_2023,AR_UST_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/AR_UST_2023.pdf
Arizona,AZ_UST_2022,AZ_UST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/AZ_UST_22_23.pdf
Arizona,AZ_UST_2023,AZ_UST_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/AZ_UST_2023.pdf
California,CA_State_2022,CA_Signed_State_2022v1.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/CA_Signed_State_2022v1.pdf
California,CA_State_2023,CA_STATE_SIGNED_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/CA_STATE_SIGNED_2023.pdf
Colorado,CO_UST_2022,CO_UST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/CO_UST_22_23.pdf
Colorado,CO_UST_2023,CO_UST_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/CO_UST_2023.pdf
Connecticut,CT_UST_2022,CT_UST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/CT_UST_22_23.pdf
Connecticut,CT_UST_2023,CT_UST_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/CT_UST_2023.pdf
Delaware,DE_AST_2022,DE_AST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/DE_AST_22_23.pdf
Delaware,DE_AST_2023,DE_AST_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/DE_AST_2023.pdf
Delaware,DE_UST_2022,DE_UST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/DE_UST_22_23.pdf
Delaware,DE_UST_2023,DE_UST_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/DE_UST_2023.pdf
Florida,FL_AST_2022,FL_AST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/FL_AST_22_23.pdf
Florida,FL_AST_2023,FL_AST_2023v1.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/FL_AST_2023v1.pdf
Florida,FL_Sams_State_2022,FL_Signed_State_2022_Sams.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/FL_Signed_State_2022_Sams.pdf
Florida,FL_Sams_State_2023,FL_Sams_State_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/FL_Sams_State_2023.pdf
Florida,FL_UST_2022,FL_UST_22_23.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/FL_UST_22_23.pdf
Florida,FL_UST_2023.pdf,FL_UST_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/FL_UST_2023.pdf
Florida,FL_WM_State_2022,FL_Signed_State_2022_WM.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/FL_Signed_State_2022_WM.pdf
Florida,FL_WM_State_2023,FL_WM_State_2023.pdf,https://one.walmart.com/content/dam/us-wire-sites/cofr/FL_WM_State_2023.pdf
