1,1,CANDY,4000001151,15017,STARBURST ORIGINAL MARS 36 CT,Major delays FH,1/15/23
1,1,CANDY,4111601189,200863,RING POP 44 CT 44 CT,Production delays at the supplier FH,12/1/22
1,1,CANDY,1070015680,228948,JOLLY RANCHER HARD CANDY 5# BAG,Production delays at the supplier FH,12/1/22
1,1,CANDY,3400024600,2442,KIT KAT HERSHEY 36 CT,,3/4/22
1,1,CANDY,4000035387,328210,TWIX CARAMEL MARS 24 CT KING,Sporadic supply LH,12/31/22
1,1,CANDY,3400070025,334630,IB ICE CUBES PPMNT PEPPERMINT 4 / 40 CT,Limited Availability LH,11/25/22
1,1,CANDY,2200001686,367965,EXTRA VTY PK 20 / 15 STICKS,Major delays FH,2/1/23
1,1,CANDY,3400001661,"393471, 687685",HERSHEY&#39;S NUGGETS 52 OZ,Major delays FH,11/30/22
1,1,CANDY,2200002034,50150,SKITTLES/STARBURST 255 CT FUN SIZE,Major delays FH,11/30/22
1,1,CANDY,7046201232,55386,SOURPATCH WATERMELON 24 CT,Production delays at the supplier FH,12/31/22
1,1,CANDY,3400022000,55874,HERSHEY MILK CHOC HERSHEY 18 CT KING,Sporadic supply LH,4/7/22
1,1,CANDY,4000048290,582568,MIXED FB 30CT VTYPK MIXED FB 30CT VTYPK,Production delays at the supplier FH,1/15/23
1,1,CANDY,1900008068,598588,LIFESAVER FIVEFLAVOR 20 / 1.14 OZ,Major delays FH,12/15/22
1,1,CANDY,4223830253,626859,HARIBO GOLD BEARS 72 OZ,Limited Availability FH,3/16/22
1,1,CANDY,4000032252,630269,SNICKERS KS SNICKERS KS,,3/25/22
1,1,CANDY,1254609728,671518,DENTYNE ICE PEPPERMINT 9 CT,,10/29/21
1,1,CANDY,3400021542,687711,HERSHEY&#39;S MINIATURES ASSORTED BAG 56OZ,Sporadic supply LH,11/30/22
1,1,CANDY,7339000837,705387,AIRHEAD XTREME BELTS 18 / 2 OZ,Sporadic supply LH,12/15/22
1,1,CANDY,7339006711,709743,AIRHEADS ASSORTED 90 CT,Major delays FH,12/1/22
1,1,CANDY,2200012177,722833,ECLIPSE BOTTLE VTY 4 / 60 CT,Major delays FH,8/31/22
1,1,CANDY,4142074608,728679,BLACK FOREST GUMMY BEARS 6 LBS,Sporadic supply LH,5/30/22
