514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,Camel Crush Menthol &#36;0.25/1 PK,1
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,CAMEL CRUSH MENTHOL SILVER BOX &#36;.25/1 PK,2
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,31-Jan,14-Feb,Camel Crush Menthol &#36;0.25/1 PK,3
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,31-Jan,14-Feb,CAMEL CRUSH MENTHOL SILVER BOX &#36;.25/1 PK,3
514448885,CANYON FOOD MART / 116100,1000 E OLD WEST HWY,Apache Junction,AZ,6605,RJR,7-Feb,21-Feb,Camel Blue &#36;.25 Off 1/PK,1
718929698,TOBACCO N SUPPLIES,1000 W Apache Trl Ste 106,Apache Junction,AZ,6605,JMC,7-Feb,19-Feb,B&M Wine PT 5PK - &#36;5.95,2
718929698,TOBACCO N SUPPLIES,1000 W Apache Trl Ste 106,Apache Junction,AZ,6605,JMC,7-Feb,19-Feb,B&M Jazz WT 99¢,2
857500219,Kings Up In Smoke / B18344,10250 E APACHE TRL,Apache Junction,AZ,6605,RJR,31-Jan,14-Feb,Camel Crush Menthol &#36;0.25/1 PK,1
857500219,Kings Up In Smoke / B18344,10250 E APACHE TRL,Apache Junction,AZ,6605,RJR,31-Jan,14-Feb,CAMEL CRUSH MENTHOL SILVER BOX &#36;.25/1 PK,1
857500219,Kings Up In Smoke / B18344,10250 E APACHE TRL,Apache Junction,AZ,6605,RJR,7-Feb,21-Feb,Camel Blue &#36;.25 Off 1/PK,1
857500219,KINGS UP IN SMOKE SHOP / B18344,10250 E APACHE TRL,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,Camel Crush Menthol &#36;0.25/1 PK,1
857500219,KINGS UP IN SMOKE SHOP / B18344,10250 E APACHE TRL,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,CAMEL CRUSH MENTHOL SILVER BOX &#36;.25/1 PK,1
795159532,A J TOBACCO & LIQUOR / A52101,1601 W APACHE TRL,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,Camel Crush Menthol &#36;0.25/1 PK,1
795159532,A J TOBACCO & LIQUOR / A52101,1601 W APACHE TRL,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,CAMEL CRUSH MENTHOL SILVER BOX &#36;.25/1 PK,3
795159532,A J TOBACCO & LIQUOR / A52101,1601 W APACHE TRL,Apache Junction,AZ,6605,RJR,31-Jan,14-Feb,Camel Crush Menthol &#36;0.25/1 PK,3
795159532,A J TOBACCO & LIQUOR / A52101,1601 W APACHE TRL,Apache Junction,AZ,6605,RJR,31-Jan,14-Feb,CAMEL CRUSH MENTHOL SILVER BOX &#36;.25/1 PK,4
795159532,A J TOBACCO & LIQUOR / A52101,1601 W APACHE TRL,Apache Junction,AZ,6605,RJR,7-Feb,21-Feb,Camel Blue &#36;.25 Off 1/PK,4
854282456,CHARBEL SMOKE CITY / B16935,3061 W APACHE TRL,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,Camel Crush Menthol &#36;0.25/1 PK,1
854282456,CHARBEL SMOKE CITY / B16935,3061 W APACHE TRL,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,CAMEL CRUSH MENTHOL SILVER BOX &#36;.25/1 PK,1
854282456,CHARBEL SMOKE CITY / B16935,3061 W APACHE TRL,Apache Junction,AZ,6605,RJR,31-Jan,14-Feb,Camel Crush Menthol &#36;0.25/1 PK,1
854282456,CHARBEL SMOKE CITY / B16935,3061 W APACHE TRL,Apache Junction,AZ,6605,RJR,31-Jan,14-Feb,CAMEL CRUSH MENTHOL SILVER BOX &#36;.25/1 PK,2
854282456,CHARBEL SMOKE CITY / B16935,3061 W APACHE TRL,Apache Junction,AZ,6605,RJR,7-Feb,21-Feb,Camel Blue &#36;.25 Off 1/PK,1
255072639,GOLDFIELD CHEVRON,3265 S Goldfield Rd,Apache Junction,AZ,6605,JMC,7-Feb,19-Feb,B&M Original PT Uprt - &#36;1.19,2
255072639,GOLDFIELD CHEVRON,3265 S Goldfield Rd,Apache Junction,AZ,6605,JMC,7-Feb,19-Feb,B&M Wine PT Uprt - &#36;1.19,3
255072639,GOLDFIELD CHEVRON,3265 S Goldfield Rd,Apache Junction,AZ,6605,JMC,7-Feb,19-Feb,B&M Jazz WT Uprt - &#36;1.19,1
255072639,GOLDFIELD CHEVRON / 011248,3265 S GOLDFIELD RD,Apache Junction,AZ,6605,RJR,10-Jan,24-Jan,Camel Crush Menthol &#36;0.25/1 PK,1
