4729,Sterling,VA,6047,Bedford,Northeast,38,Prime & Choice Ribeye Roast,Yes
6357,Annapolis,MD,6047,Bedford,Northeast,38,Prime & Choice Ribeye Roast,Yes
6371,Woodbridge,VA,6047,Bedford,Northeast,38,Prime & Choice Ribeye Roast,Yes
6406,Niagara Falls,NY,6047,Bedford,Northeast,37,Prime & Choice Ribeye Roast,No
6434,Laurel,MD,6047,Bedford,Northeast,38,Prime & Choice Ribeye Roast,Yes
6460,Altoona,PA,6047,Bedford,Northeast,37,Prime & Choice Ribeye Roast,No
6533,State College,PA,6047,Bedford,Northeast,37,Prime & Choice Ribeye Roast,Yes
6652,Frederick,MD,6047,Bedford,Northeast,38,Prime & Choice Ribeye Roast,No
6653,Gaithersburg,MD,6047,Bedford,Northeast,38,Prime & Choice Ribeye Roast,Yes
6655,Waldorf,MD,6047,Bedford,Northeast,38,Prime & Choice Ribeye Roast,Yes
8193,Hagerstown,MD,6047,Bedford,Northeast,38,Prime & Choice Ribeye Roast,No
4847,Greensburg,PA,6047,Bedford,Northeast,33,Prime & Choice Ribeye Roast,Yes
4859,Butler,PA,6047,Bedford,Northeast,37,Prime & Choice Ribeye Roast,No
4936,Granville,WV,6047,Bedford,Northeast,33,Prime & Choice Ribeye Roast,No
4952,Tarentum,PA,6047,Bedford,Northeast,37,Prime & Choice Ribeye Roast,Yes
6575,Pittsburgh (W),PA,6047,Bedford,Northeast,33,Prime & Choice Ribeye Roast,Yes
6677,Monroeville,PA,6047,Bedford,Northeast,33,Prime & Choice Ribeye Roast,Yes
6678,Pittsburgh,PA,6047,Bedford,Northeast,33,Prime & Choice Ribeye Roast,Yes
6679,West Miffin,PA,6047,Bedford,Northeast,33,Prime & Choice Ribeye Roast,Yes
4703,Albuquerque,NM,7077,Cheyenne,South Central,6,Prime & Choice Ribeye Roast,No
4745,Thornton,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
4770,Evans,CO,7077,Cheyenne,North Central,7,Prime & Choice Ribeye Roast,No
4777,Denver (N),CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
4805,Billings,MT,7077,Cheyenne,Western,3,Prime & Choice Ribeye Roast,No
4816,Aurora,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,Yes
4853,Castle Rock,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
4938,Albuquerque,NM,7077,Cheyenne,South Central,6,Prime & Choice Ribeye Roast,No
4987,Longmont,CO,7077,Cheyenne,North Central,7,Prime & Choice Ribeye Roast,No
6219,Colorado Springs,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,Yes
6345,Idaho Falls,"ID",7077,Cheyenne,Western,3,Prime & Choice Ribeye Roast,No
6347,Farmington,NM,7077,Cheyenne,South Central,6,Prime & Choice Ribeye Roast,No
6360,Grand Junction,CO,7077,Cheyenne,Western,3,Prime & Choice Ribeye Roast,Yes
6379,Great Falls,MT,7077,Cheyenne,Western,3,Prime & Choice Ribeye Roast,No
6408,Santa Fe,NM,7077,Cheyenne,South Central,6,Prime & Choice Ribeye Roast,Yes
6425,Casper,WY,7077,Cheyenne,North Central,7,Prime & Choice Ribeye Roast,No
6430,Cheyenne,WY,7077,Cheyenne,North Central,7,Prime & Choice Ribeye Roast,No
6549,Pueblo,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
6565,Rapid City,SD,7077,Cheyenne,North Central,7,Prime & Choice Ribeye Roast,Yes
6630,Arvada,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
6631,Aurora,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
6632,Denver,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,Yes
6633,Ft. Collins,CO,7077,Cheyenne,North Central,7,Prime & Choice Ribeye Roast,Yes
6634,Littleton,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
6635,Littleton,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
6672,Albuquerque,NM,7077,Cheyenne,South Central,6,Prime & Choice Ribeye Roast,No
8147,Loveland,CO,7077,Cheyenne,North Central,7,Prime & Choice Ribeye Roast,No
8272,Colorado Springs,CO,7077,Cheyenne,Western,5,Prime & Choice Ribeye Roast,No
4772,Sarasota,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
4782,Kissimmee,FL,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,Yes
4785,Sanford,FL,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,Yes
4794,Lakeland (S),FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
4801,Riverview,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
4818,Brocksville,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
4820,Pooler,GA,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
4828,Orlando (Lake Nona),FL,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,Yes
4852,Westly Chapel,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
4857,Cape Coral (Pine),FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
4861,St. Petersburg,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
4866,San Juan,PR,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,Yes
4972,Port St. Luice (W),FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
4991,Cocoa,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,No
4998,Lady Lake,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
6189,Apopka,FL,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,Yes
6204,Valdosta,GA,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,No
6212,Orlando,FL,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,Yes
6217,Miami,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
6218,Orlando,FL,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,Yes
6225,Mayaguez,PR,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,No
6270,Hatillo,PR,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,No
6335,Ocala,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
6341,Sunrise,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
6363,Jacksonville (W),FL,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
6364,Naples,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
6387,Pinellas Park,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
6401,Tampa (N),FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
6403,Brandon,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
6420,Clearwater,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
6441,Lakeland (N),FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,No
6445,Port Charlotte,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
6448,New Port Richey,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
6520,Vero Beach,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
6543,Carolina,PR,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,No
6582,Bluffton,SC,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
6637,Coral Springs,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
6680,Bayamon,PR,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,No
6689,Caguas,PR,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,No
6690,Ponce,PR,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,No
7658,Brunswick,GA,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,No
8116,Jacksonville,FL,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
8120,Tallahassee,FL,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
8130,Ft. Myers,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
8138,Daytona Beach,FL,8851,Cocoa,Southeast,36,Prime & Choice Ribeye Roast,Yes
8141,Melbourne,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
8150,Ft. Pierce,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
8155,Gainesville,FL,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
8157,W. Palm Beach,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
8173,Miramar,FL,8851,Cocoa,Southeast,32,Prime & Choice Ribeye Roast,Yes
8201,Sarasota,FL,8851,Cocoa,Southeast,31,Prime & Choice Ribeye Roast,Yes
8202,Savannah,GA,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
8252,N. Charleston,SC,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
8253,Jacksonville,FL,8851,Cocoa,Southeast,29,Prime & Choice Ribeye Roast,Yes
