STORE_NBR,Kayak On Hands Qty,Total On Order Qty,Season to Date Sales,TY Planned Forecasted Sales,LY Total Sales
3760,10,6,7,105,33
3761,25,6,4,78,48
3762,32,0,5,75,49
3763,0,0,0,0,0
3764,9,2,16,105,59
3765,0,0,0,0,1
3768,9,1,11,194,88
3770,7,0,6,72,36
3771,0,0,0,0,0
3772,25,1,17,93,93
3773,39,0,4,105,48
3774,42,0,9,117,64
3775,0,0,0,0,0
3777,24,0,5,71,33
3778,235,1,24,250,204
3780,0,0,0,0,4
3781,0,0,0,0,0
3782,21,0,1,62,34
3783,0,0,0,0,2
3784,0,0,0,0,0
3785,5,0,2,47,22
3786,17,0,11,44,34
3788,0,0,0,0,0
3789,35,0,0,88,51
3790,0,0,0,0,0
3791,4,8,3,110,40
3792,13,3,2,47,25
3794,34,1,4,121,94
3795,5,0,2,14,11
3796,0,0,0,0,0
3799,0,0,0,0,0
3801,209,0,24,241,151
3802,15,0,8,102,47
3803,9,0,0,22,13
3804,0,0,0,0,0
3805,52,124,18,266,266
3806,14,6,3,47,26
3807,0,0,0,0,0
3809,0,0,0,0,0
3810,0,0,0,0,4
3812,1,0,0,0,1
3816,0,0,0,0,0
3817,0,0,0,0,0
3823,8,2,12,86,14
3824,0,0,0,0,37
3825,10,0,4,52,19
3826,0,0,0,0,0
3827,2,0,0,0,0
3828,5,0,9,66,48
3829,26,0,3,67,34
3830,127,4,55,197,138
3831,1,0,0,0,3
3833,128,119,37,586,277
3835,17,0,14,154,63
3837,0,0,0,0,0
3838,20,3,6,83,19
3840,0,0,0,0,1
3842,8,1,3,44,19
3843,13,0,10,73,25
3844,0,0,0,0,0
3845,0,0,0,0,0
3846,0,0,0,0,0
3847,0,0,0,0,24
3848,18,0,3,77,50
3850,109,1,83,513,136
3851,0,0,0,0,0
3852,17,0,3,62,32
3853,18,6,2,136,14
3857,12,5,1,60,27
3858,0,0,0,0,0
3860,0,0,0,0,0
3861,0,0,0,0,-1
3862,0,0,0,0,0
3864,20,0,2,74,23
3867,59,4,3,106,81
3868,9,0,0,9,3
3869,0,0,0,0,0
3870,0,0,0,0,0
3872,3,0,0,0,42
3874,36,0,30,114,114
3875,14,4,3,56,34
3876,5,8,2,64,25
3877,2,0,5,50,16
3880,0,0,0,0,0
3883,0,0,0,0,11
3884,0,0,0,0,0
3885,0,0,0,0,0
3886,0,0,0,0,0
3887,20,0,17,84,28
3888,20,0,2,70,32
3889,0,0,0,0,0
3891,0,0,0,0,0
3893,8,2,0,19,12
3894,11,0,1,135,29
3896,106,3,38,193,159
3897,35,1,122,276,227
3899,0,0,0,0,0
3912,4,0,5,20,18
3913,0,0,0,0,0
3926,0,0,0,0,0
3935,0,0,0,0,0
3947,0,0,0,0,0
3959,0,0,0,0,0
3988,0,0,0,0,15
3990,0,0,0,0,0
4046,0,0,0,0,0
4048,0,0,0,0,0
4049,0,0,0,0,0
4053,0,0,0,0,0
4054,0,0,0,0,0
4055,17,0,2,29,18
4056,0,0,0,0,0
4057,0,0,0,0,0
4063,8,0,10,152,22
4064,11,0,2,97,21
4065,7,0,10,24,12
4068,153,0,38,195,136
4100,0,0,0,0,0
4101,0,0,0,0,0
4102,13,0,9,69,59
4103,0,0,0,0,1
4104,0,0,0,0,0
4105,0,0,0,0,0
4108,4,0,12,78,41
4111,7,0,4,19,1
4112,0,0,0,0,0
4114,0,0,0,0,0
4115,10,0,2,37,18
4118,9,0,0,97,41
4127,0,0,0,0,0
4128,0,0,0,0,0
4129,4,0,5,45,19
4130,8,0,6,71,18
4131,0,0,0,0,2
4132,0,0,0,0,4
4134,0,0,0,0,0
4137,35,1,6,85,36
4138,0,0,0,0,0
4139,0,0,0,0,0
4140,0,0,0,0,0
4141,0,0,0,0,0
4142,0,0,0,0,0
4144,1,0,0,0,0
4145,0,0,0,0,0
4147,0,0,0,0,0
4148,0,0,0,0,0
4152,0,0,0,0,0
4153,20,0,4,12,7
4156,41,4,9,152,125
4157,0,0,0,0,0
4159,0,0,0,0,0
4160,0,0,0,0,0
4161,0,0,0,0,0
4162,11,0,1,13,0
4163,9,0,4,30,22
4164,11,1,14,95,56
4165,0,0,0,0,0
4166,8,1,8,121,101
4168,4,0,9,79,29
4169,0,0,0,0,0
4171,0,0,0,0,0
4174,0,0,0,0,0
4176,44,0,7,102,98
4177,0,0,0,0,0
4178,0,0,0,0,0
4180,0,0,0,0,0
4182,0,0,0,0,0
4183,12,0,0,24,12
4184,0,0,0,0,0
4185,12,0,0,8,4
4187,12,0,9,75,44
4188,0,0,0,0,0
4189,0,0,0,0,0
4191,0,0,0,0,0
4193,0,0,0,0,0
4194,3,0,2,33,18
4195,0,0,0,0,0
4196,0,0,0,0,0
4197,0,0,0,0,0
4198,0,0,0,0,0
4200,11,0,4,37,6
4201,0,0,0,0,0
4202,56,0,17,111,56
4203,49,3,76,136,74
4206,0,0,0,0,0
4208,0,0,0,0,0
4209,0,0,0,0,1
4210,0,0,0,0,0
4211,0,0,0,0,0
4215,70,1,52,135,68
4216,8,0,1,63,35
4218,0,0,0,0,0
4219,13,0,3,88,25
4220,0,0,0,0,0
4221,25,0,2,82,51
4223,6,1,10,132,36
4224,14,0,6,57,30
4226,6,2,6,55,13
4230,5,8,5,86,19
4231,0,0,0,0,0
4232,0,0,0,0,0
4233,0,0,0,0,0
4235,2,0,5,52,25
4237,122,0,5,241,123
4238,7,0,1,52,22
4239,78,0,7,143,62
4240,34,0,10,83,60
4241,12,0,3,57,38
4243,0,0,0,0,0
4244,174,231,14,574,364
4246,1,0,0,0,31
4247,163,0,25,416,201
4248,0,0,0,0,0
4249,12,1,11,159,152
4250,5,0,0,9,4
4252,108,0,25,147,109
4253,29,122,9,131,122
4255,10,0,0,60,26
4256,17,0,10,66,34
4257,13,7,8,63,21
4258,11,0,2,69,39
4259,7,1,0,121,26
4260,18,0,2,39,19
4262,1,0,0,0,-1
4264,0,0,0,0,0
4272,85,0,41,147,102
4273,65,0,20,110,105
4274,14,0,8,163,29
4275,0,0,0,0,0
4276,0,0,0,0,0
4277,23,1,4,73,50
4278,11,0,3,0,29
4279,22,0,5,106,41
4281,33,7,18,123,119
4283,8,0,7,14,3
4284,0,0,0,0,0
4285,0,0,0,0,2
4286,0,0,0,0,0
4288,0,0,0,0,0
4293,0,0,0,0,0
4295,5,0,4,59,23
4298,12,0,0,4,1
4299,0,0,0,0,0
4303,1,0,0,0,0
4309,54,0,4,171,155
4317,9,0,0,20,12
4318,20,0,4,46,29
4321,12,2,8,33,20
4322,0,0,0,0,0
4323,0,0,0,0,0
4324,0,0,0,0,0
4325,3,4,13,84,46
4330,8,0,6,55,18
4332,0,0,0,0,0
4333,13,0,5,110,58
4334,8,0,1,36,16
4335,45,2,5,90,48
4336,0,0,0,0,0
4337,0,0,0,0,10
4339,0,0,0,0,0
4340,0,0,0,0,-2
4341,69,0,13,133,82
4348,17,1,7,48,18
4350,6,0,5,85,41
4352,27,6,3,60,44
4354,0,0,0,0,0
4355,39,0,17,134,63
4356,0,0,0,0,-1
4357,0,0,0,0,0
4358,16,1,1,68,20
4359,125,128,15,787,320
4365,7,2,5,47,25
4366,0,0,0,0,0
4367,0,0,0,0,0
4368,12,2,18,101,47
4370,127,0,27,176,77
4371,0,0,0,0,0
4372,0,0,0,0,9
4373,0,0,0,0,0
4374,0,2,0,0,3
4375,0,0,0,0,0
4376,0,0,0,0,0
4377,56,6,3,113,88
4378,9,0,11,36,21
4379,0,0,0,0,0
4380,0,0,0,0,0
4381,52,7,28,412,137
4383,0,0,0,0,0
4384,41,0,2,107,46
4387,12,4,0,47,20
4388,0,0,0,0,0
4389,17,6,20,125,69
4390,0,0,0,0,0
4392,6,0,0,0,9
4393,8,0,0,0,11
4394,241,3,28,396,270
4395,169,4,77,1132,458
4399,4,8,3,91,36
4403,8,106,0,0,127
4404,28,2,21,104,79
4405,0,0,0,0,0
4407,15,0,1,45,13
4409,16,4,17,133,37
4410,71,0,26,59,30
4412,183,4,3,234,181
4413,0,0,0,0,0
4414,19,0,1,55,32
4415,0,0,0,0,0
4416,0,0,0,0,0
4417,8,0,0,46,20
4420,98,0,12,139,63
4421,0,0,0,0,0
4423,2,0,7,93,30
4424,0,0,0,0,0
4425,0,0,0,0,0
4426,0,0,0,0,0
4427,0,0,0,0,0
4428,86,0,6,0,26
4430,0,0,0,0,-1
4431,0,0,0,0,0
4432,0,0,0,0,0
4434,0,0,0,0,0
4435,0,0,0,0,0
4436,0,0,0,0,2
4438,21,0,15,156,80
4439,3,6,3,78,11
4440,25,0,12,122,75
4441,0,0,0,0,0
4443,0,0,0,0,0
4444,15,0,6,54,29
4445,0,0,0,0,0
4446,11,0,0,24,12
4450,6,0,2,53,28
4451,0,0,0,0,0
4452,0,0,0,0,0
4453,0,0,0,0,0
4456,0,0,0,0,1
4457,0,0,0,0,0
4458,1,0,9,48,26
4459,10,0,0,29,14
4460,7,0,7,20,12
4461,16,0,0,243,75
4464,0,0,0,0,0
4465,0,0,0,0,0
4466,0,0,0,0,0
4468,0,0,0,0,0
4469,0,0,0,0,0
4470,0,0,0,0,0
4471,30,2,0,86,65
4472,0,0,0,0,0
4473,0,0,0,0,0
4474,315,210,17,668,664
4475,14,2,12,42,21
4476,5,0,4,55,34
4477,19,2,7,79,67
4478,0,0,0,0,0
4479,6,0,0,22,10
4482,12,0,5,51,23
4483,0,0,0,0,0
4484,0,0,0,0,0
4487,15,0,7,59,31
4488,0,0,0,0,0
4490,0,0,0,0,0
4491,0,0,0,0,0
4494,0,0,0,0,0
4497,15,0,3,44,2
4498,0,0,0,0,0
4499,5,0,-1,7,2
4501,0,0,0,0,0
4503,20,0,3,62,23
4504,0,0,0,0,0
4506,6,0,0,46,10
4508,0,0,0,0,1
4509,20,3,12,88,40
4511,17,0,1,68,27
4512,6,0,4,0,11
4514,12,0,2,101,41
4516,0,0,0,0,0
4517,0,0,0,0,0
4519,0,0,0,0,0
4520,7,0,8,76,33
4521,99,1,15,136,74
4524,0,0,0,0,0
4525,0,0,0,0,0
4526,0,0,0,0,0
4527,0,0,0,0,0
4528,0,0,0,0,0
4529,0,0,0,0,0
4530,0,0,0,0,0
4531,0,0,0,0,0
4533,0,0,0,0,1
4538,0,0,0,0,3
4540,6,6,1,79,19
4543,136,1,40,211,102
4545,0,0,0,0,0
4546,0,0,0,0,0
4553,0,0,0,0,0
4554,0,0,0,0,0
4556,20,0,0,18,9
4557,0,0,0,0,0
4558,0,0,0,0,0
4560,0,0,0,0,0
4561,0,0,0,0,0
4563,0,0,0,0,0
4564,8,0,3,58,15
4565,0,0,0,0,0
4567,0,0,0,0,8
4568,5,0,5,10,5
4569,25,4,4,50,27
4570,6,0,4,58,21
4574,7,0,3,8,6
4577,0,0,0,0,0
4579,0,0,0,0,0
4580,0,0,0,0,0
4581,3,0,0,0,13
4582,0,0,0,0,0
4583,4,0,4,22,10
4585,0,0,0,0,0
4586,0,0,0,0,0
4588,16,1,0,20,8
4589,0,0,0,0,0
4590,12,1,8,57,23
4591,0,0,0,0,0
4593,15,0,8,90,45
4594,0,0,0,0,0
4595,0,0,0,0,0
4597,18,103,5,156,127
4599,28,9,20,124,111
4600,14,1,7,79,21
4601,6,0,0,49,9
4603,0,0,0,0,0
4605,0,0,0,0,0
4606,0,0,0,0,0
4607,0,0,0,0,0
4609,0,0,0,0,0
4611,19,2,8,37,20
4612,0,0,0,0,4
4615,7,0,9,61,35
4616,46,1,5,90,79
4617,0,0,0,0,0
4618,0,0,0,0,0
4619,0,0,0,0,0
4623,21,0,2,56,29
4625,0,0,0,0,0
4626,0,0,0,0,0
4627,32,0,2,72,31
4631,0,0,0,0,0
4635,70,3,6,523,304
4636,0,0,0,0,8
4637,0,0,0,0,1
4638,0,0,0,0,-1
4639,5,0,-1,0,0
4641,4,4,1,13,5
4643,26,1,2,29,14
4644,0,0,0,0,0
4648,0,0,0,0,0
4653,28,4,13,108,81
4654,0,0,0,0,0
4655,0,0,0,0,0
4657,0,0,0,0,0
4659,0,0,0,0,0
4660,0,0,0,0,0
4664,6,0,3,39,18
4667,0,0,0,0,0
4669,0,0,0,0,0
4671,0,0,0,0,0
4672,0,0,0,0,0
4673,0,0,0,0,0
4674,0,0,0,0,0
4676,0,0,0,0,0
4677,7,2,0,45,14
4678,276,16,30,462,318
4679,0,0,0,0,5
4681,13,1,24,125,34
4682,5,0,4,58,34
4683,13,0,3,51,15
4686,0,0,0,0,0
4687,1,0,0,0,0
4689,112,0,10,153,76
4690,0,0,0,0,0
4691,0,0,0,0,0
4692,0,0,0,0,0
4695,0,0,0,0,0
4696,288,17,8,691,357
4697,0,0,3,57,35
4699,0,0,0,0,0
4700,0,0,0,0,0
4706,0,0,0,0,0
4734,31,2,2,83,42
4747,0,0,0,0,0
4756,0,0,0,0,0
4757,0,0,0,0,0
4759,0,0,0,0,0
4762,0,0,0,0,0
4826,0,0,0,0,0
4848,0,0,0,0,0
4849,15,6,4,49,25
4865,18,7,10,114,36
5003,35,2,4,101,46
5005,0,0,0,0,0
5007,0,0,0,0,0
5008,0,0,0,0,0
5012,0,0,0,0,0
5013,0,0,0,0,0
5014,0,0,0,0,0
5020,0,0,0,0,0
5021,0,0,0,0,0
5022,1,0,0,0,0
5023,7,0,1,27,12
5025,0,0,0,0,0
5027,0,0,0,0,12
5028,0,0,0,0,0
5029,11,6,0,52,34
5030,6,6,5,36,17
5031,17,0,8,98,52
5032,0,0,0,0,0
5033,0,0,0,0,23
5034,2,0,13,66,22
5035,2,1,7,35,15
5036,7,2,6,24,9
5037,16,0,9,77,42
5038,1,4,0,9,5
5039,17,0,3,45,29
5040,22,1,0,22,1
5041,63,0,11,144,122
5043,0,0,0,0,0
5044,0,0,0,0,0
5045,0,0,0,0,0
5046,11,0,3,100,14
5047,7,0,8,18,11
5048,7,6,4,116,26
5049,66,4,9,179,177
5051,0,0,0,0,9
5054,12,0,7,60,31
5055,13,0,3,18,12
5056,9,0,6,27,18
5057,8,3,6,71,24
5058,0,0,0,0,0
5059,0,0,0,0,0
5060,5,1,0,105,4
5062,0,0,0,0,0
5063,10,0,2,50,13
5064,7,6,0,52,26
5065,4,7,3,39,17
5066,18,0,0,78,48
5070,2,0,0,0,6
5071,28,0,3,82,25
5072,0,0,0,0,2
5073,38,0,7,117,81
5075,17,0,9,75,27
5076,28,6,10,74,42
5077,0,0,0,0,6
5078,43,5,9,116,80
5079,69,0,51,133,66
5080,40,0,6,60,31
5081,0,0,0,0,0
5082,0,0,0,0,2
5083,0,0,0,0,0
5085,7,0,5,30,12
5087,21,0,4,71,53
5088,25,2,8,153,108
5089,0,0,0,0,0
5090,0,0,0,0,0
5091,0,0,0,0,0
5092,0,0,0,0,0
5093,0,0,0,0,0
5094,0,0,0,0,0
5095,0,0,0,0,2
5096,0,0,0,0,0
5097,0,0,0,0,0
5098,0,0,0,0,0
5099,142,4,8,139,142
5100,0,0,0,0,0
5101,0,0,0,0,0
5102,0,0,0,0,0
5103,0,0,0,0,0
5104,0,0,0,0,0
5105,8,0,11,98,49
5106,0,0,0,0,0
5107,0,0,0,0,0
5108,0,0,0,0,0
5109,0,0,0,0,0
5110,0,0,0,0,0
5111,9,0,1,36,11
5113,11,0,11,74,45
5115,0,0,0,0,18
5116,9,0,2,46,22
5117,21,0,9,114,56
5118,4,0,2,14,4
5119,0,0,0,0,0
5122,0,0,0,0,0
5123,31,4,5,106,96
5124,0,0,0,0,-2
5125,0,0,0,0,0
5126,210,0,43,441,264
5127,10,43,1,40,22
5129,1,0,0,0,0
5130,0,0,0,0,-1
5131,0,0,0,0,2
5132,0,0,0,0,0
5133,149,0,22,196,190
5134,0,0,0,0,2
5135,0,0,0,0,0
5136,15,0,5,67,34
5137,0,0,0,0,9
5139,27,0,10,65,37
5140,29,0,5,86,61
5141,7,2,10,44,19
5142,12,0,8,63,15
5143,0,0,0,0,0
5144,0,0,0,0,0
5145,0,0,0,0,0
5146,10,0,2,4,1
5147,0,0,0,0,0
5148,0,0,0,0,0
5149,0,0,0,0,0
5150,0,0,0,0,-1
5151,18,0,12,103,55
5152,0,0,0,0,0
5153,0,0,0,0,0
5154,0,0,0,0,0
5155,0,0,-1,0,0
5156,8,0,0,28,9
5157,0,0,0,0,0
5159,30,11,8,130,51
5160,40,122,1,255,130
5162,17,0,0,32,16
5165,1,0,0,0,0
5166,0,0,0,0,0
5167,37,0,9,120,111
5168,24,1,3,102,66
5170,0,0,0,0,23
5172,10,0,15,94,47
5173,5,0,19,46,31
5174,4,0,9,33,21
5175,11,0,3,89,33
5178,7,0,1,47,24
5179,0,0,0,0,0
5180,0,0,0,0,0
5182,0,0,0,0,0
5183,0,0,0,0,0
5184,0,0,0,0,2
5185,0,0,0,0,2
5186,16,0,7,108,52
5188,0,0,0,0,0
5189,0,0,0,0,0
5190,21,0,29,130,70
5191,14,0,1,52,20
5192,55,0,7,96,51
5193,11,0,4,132,42
5195,239,0,23,258,126
5196,1,0,0,0,0
5197,15,20,10,59,34
5198,0,0,0,0,0
5199,25,10,0,170,111
5200,5,0,13,69,33
5201,14,0,0,29,13
5202,26,0,0,47,30
5203,0,0,0,0,0
5204,0,0,0,0,0
5205,0,0,0,0,0
5206,0,0,0,0,0
5207,0,0,0,0,0
5210,17,0,4,54,37
5211,0,0,0,0,0
5212,0,0,0,0,0
5214,0,0,0,0,0
5215,4,0,0,0,10
5216,0,0,0,0,0
5218,17,2,19,51,33
5219,0,0,0,0,3
5220,23,2,2,94,26
5221,0,0,0,0,0
5224,0,0,0,0,0
5226,0,0,0,0,0
5227,9,0,1,29,15
5228,0,0,0,0,2
5229,1,0,0,0,0
5231,21,0,6,69,34
5232,172,4,17,215,137
5233,24,0,2,76,57
5234,133,0,22,94,92
5235,14,0,0,36,22
5236,13,0,6,68,33
5239,0,0,0,0,7
5240,5,2,6,44,25
5241,0,0,0,0,0
5242,8,1,4,51,24
5244,13,1,9,39,26
5245,7,0,7,43,37
5246,0,0,0,0,0
5247,4,2,13,66,27
5248,0,0,0,0,0
5250,0,0,0,0,1
5251,5,0,2,24,2
5252,7,0,10,36,18
5253,6,0,3,57,23
5254,51,0,39,372,219
5255,0,0,0,0,0
5256,0,0,0,0,0
5257,0,0,0,0,0
5258,0,0,0,0,0
5259,0,0,0,0,0
5260,8,0,9,88,40
5261,91,121,86,801,582
5262,17,0,2,37,22
5263,20,0,11,91,31
5264,16,2,13,74,54
5265,0,0,0,0,0
5266,34,0,43,134,124
5267,0,0,0,0,0
5269,0,0,0,0,0
5270,17,0,7,157,94
5272,243,7,31,1465,843
5273,121,0,5,0,307
5274,0,0,0,0,0
5275,93,0,69,630,158
5276,0,0,0,0,0
5278,11,3,4,50,26
5279,0,0,0,0,0
5280,11,6,0,42,18
5281,14,0,0,51,10
5282,9,1,0,38,22
5285,0,0,0,0,0
5286,0,0,0,0,0
5287,0,0,0,0,0
5288,19,0,2,42,22
5290,0,0,0,0,0
5291,0,0,0,0,0
5292,0,0,0,0,0
5293,17,0,0,22,6
5294,19,0,3,135,23
5295,7,0,3,0,4
5296,17,2,9,78,37
5297,0,0,0,0,0
5298,7,0,3,53,15
5299,3,2,6,14,7
5300,3,2,11,81,23
5301,17,0,1,23,12
5303,15,0,17,168,95
5304,0,0,0,0,0
5305,6,0,5,78,36
5306,0,0,0,0,0
5307,21,2,21,66,37
5308,0,0,0,0,0
5309,0,0,0,0,0
5310,0,0,0,0,0
5311,27,0,5,58,15
5312,0,0,0,0,0
5313,5,0,6,56,18
5314,0,0,0,0,0
5316,40,0,11,109,61
5317,0,0,0,0,2
5319,101,0,25,140,138
5320,0,0,0,0,0
5321,0,0,0,0,0
5323,0,0,0,0,0
5325,0,0,0,0,1
5326,7,0,11,94,40
5327,0,0,0,0,0
5328,0,0,0,0,0
5329,14,0,13,156,77
5330,0,0,0,0,0
5331,0,0,0,0,0
5332,0,0,0,0,0
5334,0,0,0,0,0
5335,0,0,0,0,0
5336,0,0,0,0,0
5337,41,0,5,316,149
5338,0,0,0,0,0
5339,0,0,0,0,2
5340,2,0,0,0,0
5341,0,0,0,0,-1
5342,1,0,-1,0,0
5343,16,0,11,63,39
5344,0,0,0,0,0
5345,0,0,0,0,22
5346,11,0,0,14,12
5347,17,0,17,90,38
5348,0,0,0,0,2
5349,0,0,0,0,0
5350,0,0,0,0,0
5352,0,0,0,0,0
5353,0,0,0,0,0
5355,0,0,0,0,0
5356,21,2,5,81,24
5358,0,0,0,0,-1
5359,55,0,14,136,122
5360,17,3,1,73,35
5361,13,1,8,64,21
5363,0,0,0,0,0
5364,0,0,0,0,0
5365,0,0,0,0,0
5366,0,0,0,0,0
5367,0,0,0,0,0
5368,2,0,0,0,39
5369,0,0,0,0,0
5370,57,3,6,151,94
5371,0,0,0,0,0
5372,0,0,0,0,0
5373,68,214,24,632,408
5374,0,0,0,0,2
5376,171,5,6,489,241
5378,0,0,0,0,0
5379,19,1,10,36,20
5381,0,0,0,0,-1
5382,13,0,5,33,13
5383,0,0,0,0,0
5384,19,1,6,69,37
5385,6,7,2,71,33
5386,5,6,0,67,32
5387,0,0,0,0,0
5388,5,0,1,44,20
5389,12,0,8,73,37
5390,0,0,0,0,0
5391,9,0,9,69,34
5392,0,0,1,0,2
5393,0,0,0,0,0
5394,22,0,6,48,18
5396,121,115,53,654,408
5397,12,25,3,35,23
5398,0,0,0,0,0
5399,0,0,0,0,0
5402,0,0,0,0,0
5403,0,0,0,0,0
5404,0,0,0,0,0
5408,0,0,0,0,0
5409,27,43,5,59,40
5410,4,0,4,52,30
5411,7,6,2,178,59
5414,136,4,40,358,205
5416,0,0,0,0,0
5417,10,0,0,40,15
5418,8,0,0,27,10
5419,15,0,1,39,9
5420,4,1,1,17,4
5421,0,0,0,0,0
5422,7,0,5,53,38
5423,0,0,0,0,0
5424,39,0,1,145,67
5425,0,0,0,0,-1
5426,0,0,0,0,0
5427,0,0,0,0,0
5428,169,117,19,501,239
5429,0,0,0,0,23
5430,0,0,0,0,0
5432,22,11,11,114,49
5433,6,0,12,54,32
5434,0,0,0,0,0
5435,3,0,0,0,5
5436,18,0,3,17,11
5438,9,1,0,29,12
5439,0,0,0,0,2
5440,18,0,0,0,161
5441,9,2,10,29,16
5442,0,0,0,0,0
5443,0,0,0,0,0
5444,17,3,0,61,40
5445,0,0,0,0,0
5446,13,0,3,67,28
5447,9,0,0,29,14
5448,9,5,8,26,18
5449,0,0,0,0,0
5450,20,0,19,76,61
5451,0,0,0,0,0
5452,0,0,0,0,0
5453,0,0,0,0,0
5455,9,0,6,86,29
5458,22,6,15,224,105
5459,0,0,0,0,0
5460,9,0,7,67,32
5461,36,0,6,113,115
5462,101,1,55,208,144
5463,5,1,3,60,13
5464,0,0,0,0,0
5466,0,0,0,0,0
5467,0,0,0,0,0
5469,88,8,22,138,137
5470,33,2,16,386,122
5471,12,0,1,47,32
5472,4,6,1,37,12
5476,17,0,5,78,34
5477,0,0,0,0,24
5479,10,0,0,50,32
5480,12,0,0,36,28
5481,12,0,0,33,18
5482,18,0,14,122,73
5483,0,0,0,0,0
5485,0,0,0,0,0
5486,0,0,0,0,0
5487,7,0,7,51,28
5488,15,0,3,60,28
5489,0,0,0,0,0
5490,0,0,0,0,0
5491,0,0,0,0,0
5492,0,0,0,0,0
5494,79,0,32,136,134
5495,0,0,0,13,4
5497,123,1,9,157,148
5498,135,1,26,277,161
5499,6,0,1,38,21
5600,0,0,0,0,0
5601,0,0,0,0,0
5602,0,0,0,0,0
5603,0,0,0,0,0
5604,0,0,0,0,0
5605,0,0,0,0,0
5606,0,0,0,0,0
5608,0,0,0,0,0
5609,0,0,0,0,0
5610,0,0,0,0,0
5611,0,0,0,0,0
5612,0,0,0,0,0
5613,0,0,0,0,0
5614,0,0,0,0,0
5615,0,0,0,0,0
5616,0,0,0,0,0
5617,1,0,0,0,0
5622,0,0,0,0,0
5623,0,0,0,0,0
5624,0,0,0,0,0
5625,0,0,0,0,0
5626,0,0,0,0,0
5627,0,0,0,0,0
5628,96,6,36,451,235
5629,11,4,19,90,43
5632,0,0,0,0,-1
5633,0,0,0,0,0
5634,0,0,0,0,0
5635,0,0,0,0,0
5637,0,0,0,0,0
5638,0,0,0,0,0
5639,0,0,0,0,0
5640,0,0,0,0,0
5641,0,0,0,0,0
5643,0,0,0,0,0
5644,0,0,0,0,0
5645,0,0,0,0,0
5646,0,0,0,0,0
5649,17,0,7,43,22
5653,0,0,0,0,0
5654,0,0,0,0,0
5657,0,0,0,0,0
5658,0,0,0,0,0
5659,0,0,0,0,0
5661,0,0,0,0,0
5663,0,0,0,0,0
5664,0,0,0,0,0
5667,0,0,0,0,0
5668,0,0,0,0,0
5669,1,0,0,0,0
5670,0,0,0,0,0
5671,9,0,6,44,16
5672,6,0,3,60,13
5673,7,0,0,0,0
5675,0,0,0,0,0
5676,0,0,0,0,0
5678,0,0,0,0,0
5683,0,0,0,0,0
5684,0,0,0,0,0
5686,0,0,0,0,0
5687,0,0,0,0,0
5689,0,0,0,0,0
5691,0,0,0,0,0
5692,0,0,0,0,0
5693,0,0,0,0,0
5695,0,0,0,0,0
5697,0,0,0,0,0
5700,0,0,0,0,1
5701,12,0,1,44,20
5702,0,0,0,0,0
5703,11,0,7,71,26
5704,0,0,0,0,0
5705,29,0,5,110,49
5706,15,0,4,52,20
5707,29,0,6,78,35
5709,26,0,11,45,21
5710,17,0,2,60,28
5713,0,0,0,0,-1
5715,0,0,0,0,0
5716,0,0,0,0,0
5717,0,0,0,0,0
5719,0,0,0,0,0
5722,0,0,0,0,0
5725,0,0,0,0,0
5726,0,0,0,0,0
5727,6,2,13,96,26
5728,0,0,0,0,5
5731,8,0,10,104,51
5732,9,0,2,50,20
5734,0,0,0,0,0
5735,12,1,2,34,14
5737,0,0,0,0,0
5738,0,0,0,0,0
5740,0,0,0,0,0
5741,0,0,0,0,0
5743,0,0,0,0,0
5744,0,0,0,0,0
5745,93,0,21,153,66
5747,10,0,11,35,14
5748,29,0,9,84,57
5751,0,0,0,0,0
5752,0,0,0,0,0
5753,0,0,0,0,0
5754,0,0,0,0,0
5755,0,0,0,0,0
5758,0,0,0,0,0
5759,0,0,0,0,0
5760,0,0,0,0,0
5761,0,0,0,0,0
5763,15,0,8,64,47
5764,0,0,0,0,-1
5766,0,0,0,0,0
5767,0,0,0,0,0
5768,0,0,0,0,0
5769,0,0,0,0,0
5771,0,0,0,0,0
5772,22,0,18,88,41
5773,0,0,0,0,0
5774,0,0,0,0,0
5776,0,0,0,0,0
5777,14,4,6,210,46
5779,6,0,5,155,33
5780,0,0,0,0,0
5781,0,0,0,0,0
5782,0,0,0,0,0
5786,20,3,1,95,95
5787,0,0,0,0,0
5789,0,0,0,0,0
5790,0,0,0,0,0
5791,0,0,0,0,0
5793,14,12,6,39,28
5795,0,0,0,0,6
5796,0,0,0,0,0
5797,0,0,0,0,0
5799,0,0,0,0,-2
5802,9,8,7,0,14
5803,8,4,8,20,28
5804,0,0,0,0,0
5805,0,0,0,0,0
5806,15,8,3,70,23
5807,0,0,0,0,0
5808,0,0,0,0,0
5809,0,0,0,0,0
5810,0,0,0,0,0
5812,119,6,21,531,264
5813,0,0,0,0,0
5814,11,0,7,41,33
5815,0,0,0,0,0
5816,0,0,0,0,0
5817,0,0,0,0,0
5818,0,0,0,0,0
5819,0,0,0,0,0
5820,0,0,0,0,0
5823,1,0,0,0,-1
5824,0,0,0,0,0
5826,0,0,0,0,0
5828,0,0,0,0,0
5829,0,0,0,0,0
5831,0,0,0,0,0
5832,0,0,0,0,0
5835,12,1,14,90,48
5837,0,0,0,0,0
5839,196,0,21,220,155
5840,0,0,0,0,0
5841,90,0,54,147,139
5842,4,4,0,10,6
5843,23,0,2,29,23
5844,0,0,0,0,-1
5845,15,2,14,122,67
