"4657,04/26/2022,1,776667967391,",,,
"4660,04/26/2022,1,776667968023,",,,
"4664,04/26/2022,1,776667968126,",,,
"4679,04/26/2022,1,776667966487,",,,
"4683,04/26/2022,1,776667968229,",,,
"4687,04/26/2022,1,776667967060,",,,
"4689,04/26/2022,1,776667968939,",,,
"4690,04/26/2022,1,776667967553,",,,
"4695,04/26/2022,1,776667976010,",,,
"4697,04/26/2022,1,776667974419,",,,
"4747,04/26/2022,1,776667974831,",,,
"4757,04/26/2022,1,776667974842,",,,
"5008,04/26/2022,1,776667976525,",,,
"5012,04/26/2022,1,776667975757,",,,
"5028,04/26/2022,1,776667977370,",,,
"5033,04/26/2022,1,776667977657,",,,
"5037,04/27/2022,1,776667987897,",,,
"5040,04/27/2022,1,776667984317,",,,
"5055,04/27/2022,1,776667983549,",,,
"5056,04/27/2022,1,776667986560,",,,
"5059,04/27/2022,1,776667987923,",,,
"5065,04/27/2022,1,776667986206,",,,
"5079,04/27/2022,1,776667986640,",,,
"5090,04/27/2022,1,776667987235,",,,
"5097,04/27/2022,1,776667996332,",,,
"5105,04/27/2022,1,776667997501,",,,
"5110,04/27/2022,1,776667995760,",,,
"5126,04/27/2022,1,776667996891,",,,
"5129,04/27/2022,1,776667998173,",,,
"5143,04/27/2022,1,776667995520,",,,
"5149,04/27/2022,1,776667997041,",,,
"5155,04/27/2022,1,776667994627,",,,
"5175,04/27/2022,1,776668004540,",,,
"5196,04/27/2022,1,776668004127,",,,
"5198,04/27/2022,1,776668004712,",,,
"5205,04/27/2022,1,776668004116,",,,
"5206,04/27/2022,1,776668004734,",,,
"5216,04/27/2022,1,776668005362,",,,
"5219,04/27/2022,1,776668005178,",,,
"5236,04/27/2022,1,776668005307,",,,
"5239,04/27/2022,1,776668012651,",,,
"5250,04/27/2022,1,776668014448,",,,
"5253,04/27/2022,1,776668012754,",,,
"5265,04/27/2022,1,776668013393,",,,
"5267,04/27/2022,1,776668013360,",,,
"5272,04/27/2022,1,776668012673,",,,
"5282,04/27/2022,1,776668012136,",,,
"5295,04/27/2022,1,776668012239,",,,
"5303,04/27/2022,1,776668021760,",,,
"5304,04/27/2022,1,776668021932,",,,
"5311,04/27/2022,1,776668024861,",,,
"5321,04/27/2022,1,776668022115,",,,
"5332,04/27/2022,1,776668022012,",,,
"5338,04/27/2022,1,776668019380,",,,
"5339,04/27/2022,1,776668020042,",,,
"5340,04/27/2022,1,776668023464,",,,
"5356,04/27/2022,1,776668030926,",,,
"5367,04/27/2022,1,776668033281,",,,
"5373,04/27/2022,1,776668032539,",,,
"5376,04/27/2022,1,776668034299,",,,
"5381,04/27/2022,1,776668032296,",,,
"5384,04/27/2022,1,776668031315,",,,
"5386,04/27/2022,1,776668034417,",,,
"5389,04/27/2022,1,776668031933,",,,
"5397,04/27/2022,1,776668038721,",,,
"5410,04/27/2022,1,776668040581,",,,
"5414,04/27/2022,1,776668038905,",,,
"5424,04/27/2022,1,776668039327,",,,
5433,05/02/2022,1,272390433482
5440,05/02/2022,1,272390434022
5441,05/02/2022,1,272390436297
5448,05/02/2022,1,272390434310
5449,05/02/2022,1,272390435029
5450,05/02/2022,1,272390434515
5452,05/02/2022,1,272390435100
5453,05/02/2022,1,272390432041
5462,05/02/2022,1,272390442340
5466,05/02/2022,1,272390442877
5470,05/02/2022,1,272390441892
5476,05/02/2022,1,272390441701
5480,05/02/2022,1,272390442362
5492,05/02/2022,1,272390442020
5498,05/02/2022,1,272390443965
5600,05/02/2022,1,272390442248
5602,05/02/2022,1,272390449529
5604,05/02/2022,1,272390449183
5605,05/02/2022,1,272390445935
5608,05/02/2022,1,272390448485
5609,05/02/2022,1,272390448967
5611,05/02/2022,1,272390449530
5614,05/02/2022,1,272390448420
5635,05/02/2022,1,272390447798
5639,05/02/2022,1,272390454414
5641,05/02/2022,1,272390455248
5667,05/02/2022,1,272390453705
5668,05/02/2022,1,272390454572
5678,05/02/2022,1,272390454767
5689,05/02/2022,1,272390455042
5692,05/02/2022,1,272390454594
5693,05/02/2022,1,272390454470
5695,05/02/2022,1,272390461703
5702,05/02/2022,1,272390461600
5703,05/02/2022,1,272390460534
5704,05/02/2022,1,272390461817
5705,05/02/2022,1,272390461596
5713,05/02/2022,1,272390461714
5725,05/02/2022,1,272390461736
5731,05/02/2022,1,272390462743
5734,05/02/2022,1,272390468064
5748,05/02/2022,1,272390466565
5754,05/02/2022,1,272390466197
5766,05/02/2022,1,272390468443
5776,05/02/2022,1,272390467907
5804,05/02/2022,1,272390467550
5805,05/02/2022,1,272390467436
5807,05/02/2022,1,272390468741
5818,05/02/2022,1,272390473957
5819,05/02/2022,1,272390474015
5820,05/02/2022,1,272390473111
5826,05/02/2022,1,272390474059
5831,05/03/2022,1,272390474747
5835,05/03/2022,1,272390474596
5837,05/03/2022,1,272390474287
5842,05/03/2022,1,272390474806
5847,05/03/2022,1,272390480672
5855,05/03/2022,1,272390479613
5858,05/03/2022,1,272390479820
5867,05/03/2022,1,272390480731
5881,05/03/2022,1,272390479430
5898,05/03/2022,1,272390479911
5939,05/03/2022,1,272390480374
5944,05/03/2022,1,272390480249
5947,05/03/2022,1,272390488125
5956,05/03/2022,1,272390487287
5962,05/03/2022,1,272390486898
5976,05/03/2022,1,272390488478
5987,05/03/2022,1,272390486957
5990,05/03/2022,1,272390486486
5991,05/03/2022,1,272390486637
5992,05/03/2022,1,272390486692
6166,05/03/2022,1,272390495686
6178,05/03/2022,1,272390495815
6233,05/03/2022,1,272390495804
6370,05/03/2022,1,272390495469
6467,05/03/2022,1,272390495701
6470,05/03/2022,1,272390495561
6531,05/03/2022,1,272390494911
6583,05/03/2022,1,272390495848
6786,05/03/2022,1,272390503298
6813,05/03/2022,1,272390502740
6849,05/03/2022,1,272390503254
6851,05/03/2022,1,272390502567
6879,05/03/2022,1,272390502718
6958,05/03/2022,1,272390504721
6967,05/03/2022,1,272390507021
6978,05/03/2022,1,272390505717
7004,05/03/2022,1,272390515946
7098,05/03/2022,1,272390516840
7099,05/03/2022,1,272390516655
7127,05/03/2022,1,272390516060
7178,05/03/2022,1,272390515648
7181,05/03/2022,1,272390515041
7188,05/03/2022,1,272390515729
7218,05/03/2022,1,272390513623
7242,05/03/2022,1,272390523164
7247,05/03/2022,1,272390524712
7324,05/03/2022,1,272390522249
7329,05/03/2022,1,272390522341
7342,05/03/2022,1,272390522330
7361,05/03/2022,1,272390522558
542,05/04/2022,1,272390523028
1361,05/04/2022,1,272390523326
2147,05/04/2022,1,272390531909
19,05/04/2022,1,272390529953
30,05/04/2022,1,272390529910
43,05/04/2022,1,272390529552
130,05/04/2022,1,272390530225
194,05/04/2022,1,272390529493
201,05/04/2022,1,272390529964
236,05/04/2022,1,272390531243
237,05/04/2022,1,272390538443
267,05/04/2022,1,272390538318
280,05/04/2022,1,272390539163
281,05/04/2022,1,272390539152
305,05/04/2022,1,272390538502
306,05/04/2022,1,272390538307
312,05/04/2022,1,272390539038
329,05/04/2022,1,272390538259
361,05/04/2022,1,272390543729
386,05/04/2022,1,272390543626
398,05/04/2022,1,272390544758
400,05/04/2022,1,272390544769
424,05/04/2022,1,272390544519
451,05/04/2022,1,272390544368
464,05/04/2022,1,272390543832
521,05/04/2022,1,272390544942
531,05/04/2022,1,272390551006
572,05/04/2022,1,272390550444
573,05/04/2022,1,272390551164
578,05/04/2022,1,272390551050
609,05/04/2022,1,272390550753
611,05/04/2022,1,272390549863
640,05/04/2022,1,272390549944
648,05/04/2022,1,272390551234
667,05/04/2022,1,272390556935
688,05/04/2022,1,272390556670
702,05/04/2022,1,272390556442
703,05/04/2022,1,272390556784
738,05/04/2022,1,272390556188
764,05/04/2022,1,272390556718
767,05/04/2022,1,272390556453
776,05/04/2022,1,272390556534
797,05/04/2022,1,272390562735
799,05/04/2022,1,272390565024
827,05/04/2022,1,272390562849
861,05/04/2022,1,272390562459
873,05/04/2022,1,272390564131
920,05/04/2022,1,272390562610
971,05/04/2022,1,272390562140
1022,05/04/2022,1,272390562600
1024,05/04/2022,1,272390570376
1163,05/04/2022,1,272390570137
1164,05/04/2022,1,272390571269
1240,05/04/2022,1,272390571762
1253,05/04/2022,1,272390570273
1272,05/04/2022,1,272390572060
1291,05/04/2022,1,272390570479
1312,05/04/2022,1,272390571670
1358,05/04/2022,1,272390577598
1365,05/04/2022,1,272390578311
1392,05/04/2022,1,272390578024
1413,05/04/2022,1,272390578631
1449,05/04/2022,1,272390578171
1473,05/04/2022,1,272390577142
1477,05/04/2022,1,272390578951
1478,05/04/2022,1,272390578150
1483,05/04/2022,1,272390584589
1491,05/04/2022,1,272390584567
1492,05/04/2022,1,272390584236
1495,05/04/2022,1,272390584773
1520,05/04/2022,1,272390585129
1534,05/04/2022,1,272390583284
1551,05/04/2022,1,272390586813
1570,05/04/2022,1,272390585118
1581,05/04/2022,1,272390593594
1598,05/04/2022,1,272390591878
1601,05/04/2022,1,272390593377
1636,05/04/2022,1,272390592863
1674,05/04/2022,1,272390594410
1690,05/04/2022,1,272390593182
1744,05/04/2022,1,272390594145
1765,05/04/2022,1,272390592966
1775,05/04/2022,1,272390599283
1788,05/04/2022,1,272390600980
1802,05/04/2022,1,272390600339
1839,05/04/2022,1,272390599880
1864,05/04/2022,1,272390599765
1868,05/04/2022,1,272390600063
1873,05/04/2022,1,272390599949
1890,05/04/2022,1,272390599993
1902,05/04/2022,1,272390607756
1907,05/04/2022,1,272390605363
1912,05/04/2022,1,272390606705
1915,05/04/2022,1,272390608535
1933,05/04/2022,1,272390607804
1957,05/04/2022,1,272390607609
1972,05/04/2022,1,272390607425
1986,05/04/2022,1,272390607907
1991,05/04/2022,1,272390611689
2033,05/04/2022,1,272390611987
2053,05/04/2022,1,272390612376
