Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments
10,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,4,50,
10,Dept 16,"ESP 48IN USA SLED, 72 units",Full Stack,3,50,
10,Dept 74,Mossy Oak 7-cu ft Chest Freezer - 2 units,Full Stack,4,50,
10,Dept 74,Realtree 7-cu ft Chest Freezer - 2 units,Full Stack,4,50,
11,Dept 02,EOS 40PC BODY MIST,SDK,1,50,
11,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,2,50,
11,Dept 02,EQ M/W 5Bbade Disposable,4-way,1,50,
11,Dept 08,"6 Qt Round Heated Pet Bowl, 40 units",Full Endcap,1,50,
11,Dept 08,"Vibrant Life Cedar Pet Bedding 141L, 50 units",Full Stack,1,50,
11,Dept 08,"VL Pine Bedding 141L, 50 units",Full Stack,1,50,
11,Dept 11,"Hefty Trash Bags Assortment, 80pcs",Full Endcap,1,50,
11,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,2,50,
11,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,2,50,
11,Dept 16,"27IN SNOW ROLLER, 6 units",PDQ,2,50,
11,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,2,50,
11,Dept 16,"ESP 48IN USA SLED, 72 units",Full Stack,1,50,
11,Dept 17,"MS Boot Tray, 150pcs",Full Endcap,2,50,
11,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,2,50,
11,Dept 46,Neutrogena Wipes 25 ct - 100pc,Full Endcap,2,50,
11,Dept 72,ROKU TV REMOTE (24),SDK,1,50,
11,Dept 72,"SPX 10OZ SNGL DUSTER, 144 Units",Full Endcap,1,50,
11,Dept 95,Veggie Straws,PDQ,1,50,
12,Dept 02,Cetaphil Moisturizing Cream and Lotion,SDK,1,50,
12,Dept 08,"Vibrant Life Cedar Pet Bedding 141L, 50 units",Full Stack,1,50,
12,Dept 09,"Ozark Trail 360° Propane Portable Indoor/Outdoor Heater, 12 units",Full Endcap,1,50,
12,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,2,50,
12,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,2,50,
12,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,4,50,
12,Dept 16,"ESP 48IN USA SLED, 72 units",Full Stack,1,50,
12,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,1,50,
12,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,50,
12,Dept 40,INSTASOOTHE COUGH DROP 54PC,SDK,1,50,
12,Dept 40,LOLLEEZ 120ct,PDQ,1,50,
12,Dept 40,Premier Single Bottles 384pcs,Half Stack,1,50,
12,Dept 40,Quest Bars 72 pieces,4-way,1,50,
12,Dept 92,KNORR MX 768 PC PLT,Full Stack,1,50,
12,Dept 92,OLD EL PASO Taco Hut 426 pc,Full Stack,2,50,
12,Dept 95,"On the Boarder Tortilla Chips, 154 units",PDQ,1,50,
13,Dept 02,EOS 40PC BODY MIST,SDK,1,50,
13,Dept 02,eos Body Lotion 24pc,SDK,1,50,
13,Dept 17,"MS Furball $5 Dump Bin, 144pcs",Dump Bin,1,50,
13,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,50,
13,Dept 71,"MS 6” Medium Firm Memory Foam Mattress, Twin, 4 units",Full Endcap,1,50,
13,Dept 92,CHARRAS Display Ready Pallet 315ct,Full Stack,1,50,
13,Dept 92,KNORR MX 768 PC PLT,Full Stack,1,50,
14,Dept 02,Cetaphil Moisturizing Cream and Lotion,SDK,1,50,
14,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,50,
14,Dept 02,EQ M/W 5Bbade Disposable,4-way,1,50,
14,Dept 02,Jergens Loyalty Size 72 pcs,4-way,1,50,
14,Dept 04,Ziploc Holiday Freezer,Half Stack,1,50,
14,Dept 09,"Ozark Trail 360° Propane Portable Indoor/Outdoor Heater, 12 units",Full Endcap,1,50,
14,Dept 09,"Reusable warmer 2 pk, 24pcs",SDK,1,50,
14,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,2,50,
14,Dept 13,Windex 32oz 120 units,PDQ,1,50,
14,Dept 14,"Instant Pot 5 QT Air Fryer, 8 units",Full Endcap,2,50,
14,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,5,50,
14,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,4,50,
14,Dept 16,"ESP 48IN USA SLED, 72 units",Full Stack,1,50,
14,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,1,50,
14,Dept 29,WTC Valentines DAY 7PK - 168 UNITS,Side-stack,1,50,
14,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,2,50,
14,Dept 40,INSTASOOTHE COUGH DROP 54PC,SDK,1,50,
14,Dept 40,Premier Single Bottles 384pcs,Half Stack,1,50,
14,Dept 40,Quest 4ct Chips 64 pieces,Full Endcap,2,50,
14,Dept 40,Quest Bars 72 pieces,4-way,1,50,
14,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,50,
14,Dept 74,FG 6.5 CU. FT. Upright Freezer - 4 units,Full Stack,1,50,
14,Dept 74,FG 7.5 CU. FT FRIDGE - 4 units,Full Stack,1,50,
14,Dept 74,Mossy Oak 7-cu ft Chest Freezer - 2 units,Full Stack,4,50,
14,Dept 74,Realtree 7-cu ft Chest Freezer - 2 units,Full Stack,4,50,
14,Dept 92,720 CT Kraft Original Mac & Cheese 1/2 Pallet,Half Stack,2,50,
14,Dept 92,"FL Sweethearts Half Pallet, 126ct",Half Stack,1,50,
14,Dept 92,"HNC + Cheerios Protein Pallet, 274ct",Full Stack,1,50,
14,Dept 92,Ocean's Halo Half Pallet Dump Bin - 120 units,Half Stack,1,50,
14,Dept 92,OLD EL PASO Taco Hut 426 pc,Full Stack,1,50,
14,Dept 92,"Quaker Protein Oatmeal Half Pallet, 184ct",Half Stack,1,50,
14,Dept 95,Diff Core Display Ready Shipper,Half Stack,1,50,
14,Dept 95,"On the Boarder Tortilla Chips, 154 units",PDQ,1,50,
15,Dept 02,294 PC Working Hands Combo Pallet,Full Stack,1,50,
15,Dept 02,"Aveeno Body Lotion 18oz, 88pcs ",4-way,1,50,
15,Dept 02,"Dr Teal's 184ea 3lb salts, 120ea Foam",Full Endcap,1,50,
15,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,50,
15,Dept 02,EQ M/W 5Bbade Disposable,4-way,1,50,
15,Dept 02,Jergens Loyalty Size 72 pcs,4-way,1,50,
15,Dept 04,Ziploc Holiday Freezer,Half Stack,1,50,
15,Dept 04,Ziploc Mixed 160ct,Half Stack,1,50,
15,Dept 04,Ziploc Storage 150ct,Half Stack,1,50,
15,Dept 07,2pk Giganitcs (DumpTruck/Firetruck) 12pc Assortment,Half Stack,2,50,
15,Dept 08,"1 Qt Round Heated Pet Bowl, 32 units",Full Endcap,1,50,
15,Dept 08,"6 Qt Round Heated Pet Bowl, 40 units",Full Endcap,1,50,
15,Dept 08,"Vibrant Life Cedar Pet Bedding 141L, 50 units",Full Stack,1,50,
15,Dept 09,"Crown 1-K Kerosene, Clean Burning Fuel, 1 Gallon, 64pcs",Full Endcap,1,50,
15,Dept 09,"Mr. Heater Brand 3,800BTU Little Buddy Portable Heater, 16 units",Full Endcap,1,50,
15,Dept 11,"Hefty Trash Bags Assortment, 80pcs",Full Endcap,1,50,
15,Dept 13,48 CT BTS LIBMAN,Half Stack,2,50,
15,Dept 13,Drano 96 units,PDQ,2,50,
15,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,2,50,
15,Dept 16,"27IN SNOW ROLLER, 6 units",PDQ,2,50,
15,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,2,50,
15,Dept 16,"ESP 48IN USA SLED, 72 units",Full Stack,2,50,
15,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,2,50,
15,Dept 17,"MS Boot Tray, 150pcs",Full Endcap,2,50,
15,Dept 17,"MS Furball $5 Dump Bin, 144pcs",Dump Bin,1,50,
15,Dept 24,120PC BOYS LICENSE 4PK BOXER BRIEF,Half Stack,1,50,
15,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,50,
15,Dept 71,"MS 6” Medium Firm Memory Foam Mattress, Twin, 4 units",Full Endcap,1,50,
15,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,1,50,
15,Dept 72,"SPX 10OZ SNGL DUSTER, 144 Units",Full Endcap,1,50,
15,Dept 74,FG 6.5 CU. FT. Upright Freezer - 4 units,Full Stack,2,50,
15,Dept 74,FG 7.5 CU. FT FRIDGE - 4 units,Full Stack,2,50,
15,Dept 74,Mossy Oak 7-cu ft Chest Freezer - 2 units,Full Stack,4,50,
15,Dept 74,Realtree 7-cu ft Chest Freezer - 2 units,Full Stack,4,50,
15,Dept 82,60pc Handy Heater,Half Stack,1,50,
15,Dept 92,1728 PC Bauducco Maria Cookies 6oz Single PK,Full Stack,1,50,
15,Dept 92,720 CT Kraft Original Mac & Cheese 1/2 Pallet,Half Stack,2,50,
15,Dept 92,KNORR MX 768 PC PLT,Full Stack,1,50,
15,Dept 92,Lunar New Year Food Gifting Half Pallet,Half Stack,1,50,
15,Dept 92,Lunar New Year Full Pallet,Full Stack,1,50,
15,Dept 92,OLD EL PASO Taco Hut 426 pc,Full Stack,1,50,
15,Dept 92,"Quaker Protein Oatmeal Half Pallet, 184ct",Half Stack,2,50,
15,Dept 92,Tasty Bite Meals - 144 unit,SDK,1,50,
15,Dept 95,"Hint 12pk Smash Up, Blue Variety, Red Variety",Full Stack,1,50,
15,Dept 95,"On the Boarder Tortilla Chips, 154 units",PDQ,1,50,
16,Dept 02,Cetaphil Moisturizing Cream and Lotion,SDK,1,50,
16,Dept 02,"Dr Teal's 184ea 3lb salts, 120ea Foam",Full Endcap,1,50,
16,Dept 04,Ziploc Mixed 160ct,Half Stack,1,50,
16,Dept 09,"Ozark Trail 360° Propane Portable Indoor/Outdoor Heater, 12 units",Full Endcap,1,50,
16,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,1,50,
16,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,1,50,
16,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,1,50,
16,Dept 40,Quest 4ct Chips 64 pieces,Full Endcap,1,50,
16,Dept 92,720 CT Kraft Original Mac & Cheese 1/2 Pallet,Half Stack,1,50,
16,Dept 95,Liquid IV Half Pallet 300ct,Half Stack,2,50,
16,Dept 95,"On the Boarder Tortilla Chips, 154 units",PDQ,3,50,
17,Dept 02,294 PC Working Hands Combo Pallet,Full Stack,1,50,
17,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,50,
17,Dept 08,"Vibrant Life Cedar Pet Bedding 141L, 50 units",Full Stack,1,50,
17,Dept 08,"VL Pine Bedding 141L, 50 units",Full Stack,1,50,
17,Dept 11,"Hefty Trash Bags Assortment, 80pcs",Full Endcap,1,50,
18,Dept 02,"Bodycology 2.7oz Mist, 84 units",SDK,1,50,
18,Dept 02,EOS 40PC BODY MIST,SDK,1,50,
18,Dept 02,eos Body Lotion 24pc,SDK,1,50,
18,Dept 07,HW 5-Pack,SDK,1,50,
18,Dept 08,"Vibrant Life Cedar Pet Bedding 141L, 50 units",Full Stack,1,50,
18,Dept 08,"VL Pine Bedding 141L, 50 units",Full Stack,1,50,
18,Dept 09,"Seat Warmer, 18pcs",SDK,1,50,
18,Dept 16,"27IN SNOW ROLLER, 6 units",PDQ,1,50,
18,Dept 40,Quest 4ct Chips 64 pieces,Full Endcap,1,50,
18,Dept 72,"SPX 10OZ SNGL DUSTER, 144 Units",Full Endcap,1,50,
18,Dept 74,FG 6.5 CU. FT. Upright Freezer - 4 units,Full Stack,1,50,
18,Dept 74,FG 7.5 CU. FT FRIDGE - 4 units,Full Stack,1,50,
19,Dept 02,294 PC Working Hands Combo Pallet,Full Stack,1,50,
19,Dept 02,"Aveeno Body Lotion 18oz, 88pcs ",4-way,1,50,
19,Dept 02,BIC Soleil Mixed,4-way,1,50,
19,Dept 02,"Bodycology 2.7oz Mist, 84 units",SDK,1,50,
19,Dept 02,Cetaphil Moisturizing Cream and Lotion,SDK,1,50,
19,Dept 02,"Dr Teal's 184ea 3lb salts, 120ea Foam",Full Endcap,1,50,
19,Dept 02,EOS 40PC BODY MIST,SDK,1,50,
19,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,50,
19,Dept 02,EQ M/W 5Bbade Disposable,4-way,1,50,
19,Dept 02,Olay 24PC Lotion,SDK,1,50,
19,Dept 04,Ziploc Holiday Freezer,Half Stack,1,50,
19,Dept 04,Ziploc Mixed 160ct,Half Stack,1,50,
19,Dept 04,Ziploc Storage 150ct,Half Stack,1,50,
19,Dept 07,2pk Giganitcs (DumpTruck/Firetruck) 12pc Assortment,Half Stack,1,50,
19,Dept 07,HW 5-Pack,SDK,3,50,
19,Dept 08,"1 Qt Round Heated Pet Bowl, 32 units",Full Endcap,1,50,
19,Dept 08,"6 Qt Round Heated Pet Bowl, 40 units",Full Endcap,1,50,
19,Dept 08,"Vibrant Life Cedar Pet Bedding 141L, 50 units",Full Stack,1,50,
19,Dept 08,"VL Pine Bedding 141L, 50 units",Full Stack,1,50,
19,Dept 13,Drano 96 units,PDQ,2,50,
19,Dept 13,"Mr. Clean Magic Eraser, 20 count",SDK,1,50,
19,Dept 13,Windex 32oz 120 units,PDQ,2,50,
19,Dept 14,"Instant Pot 5 QT Air Fryer, 8 units",Full Endcap,1,50,
19,Dept 16,"18IN SNOWSHVL COMBO, 10 units",PDQ,2,50,
19,Dept 16,"ESP 26IN USA DISC, 12 units",PDQ,2,50,
19,Dept 16,"ESP 48IN USA SLED, 72 units",Full Stack,1,50,
19,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,2,50,
19,Dept 17,"MS Furball $5 Dump Bin, 144pcs",Dump Bin,2,50,
19,Dept 24,120PC BOYS LICENSE 4PK BOXER BRIEF,Half Stack,1,50,
19,Dept 24,"96 PC ICEBURG BOYS SNOW JKT, PUFFER & SHACKET",4-way,1,50,
19,Dept 29,WTC Valentines DAY 7PK - 168 UNITS,Side-stack,2,50,
19,Dept 33,96PC WF COVERALL AND SNOWDAY SET,4-way,1,50,
19,Dept 33,96PC WF LUNA JACKET AND ASPENS CALLING JACKET,4-way,1,50,
19,Dept 34,48 Unit Women's Puffer Jacket Assorted,4-way,1,50,
19,Dept 34,48 Unit Women's Quilted Outerwear Vests,4-way,1,50,
19,Dept 40,24PC EQ OMEP 210pcs,Full Endcap,1,50,
19,Dept 40,EQ MCX COUGH CAPLET 24CT,SDK,1,50,
19,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,50,
19,Dept 40,INSTASOOTHE COUGH DROP 54PC,SDK,1,50,
19,Dept 40,LOLLEEZ 120ct,PDQ,1,50,
19,Dept 40,Premier Single Bottles 384pcs,Half Stack,1,50,
19,Dept 40,Quest 4ct Chips 64 pieces,Full Endcap,1,50,
19,Dept 40,Quest Bars 72 pieces,4-way,2,50,
19,Dept 46,Neutrogena 50ct Wipe PDQ - 100pc,Full Endcap,1,50,
19,Dept 46,SV FYE26 24pc Hair Styling,SDK,1,50,
19,Dept 71,"MS 4FT FLD TABLE White, 8 units",Full Stack,1,50,
19,Dept 71,"MS 6” Medium Firm Memory Foam Mattress, Twin, 4 units",Full Endcap,1,50,
19,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,1,50,
19,Dept 71,"MS 6in Innerspring Mattress, 8 units",Full Endcap,1,50,
19,Dept 72,ONN LED LIGHT 10FT (24),Side-stack,1,50,
19,Dept 72,"SPX 10OZ SNGL DUSTER, 144 Units",Full Endcap,1,50,
19,Dept 74,FG 6.5 CU. FT. Upright Freezer - 4 units,Full Stack,5,50,
19,Dept 74,FG 7.5 CU. FT FRIDGE - 4 units,Full Stack,2,50,
19,Dept 74,Mossy Oak 7-cu ft Chest Freezer - 2 units,Full Stack,3,50,
19,Dept 74,Realtree 7-cu ft Chest Freezer - 2 units,Full Stack,3,50,
19,Dept 82,DUR HP 510pc,Half Stack,1,50,
19,Dept 82,Energizer 736ct,Half Stack,1,50,
19,Dept 92,720 CT Kraft Original Mac & Cheese 1/2 Pallet,Half Stack,1,50,
19,Dept 92,"FL Sweethearts Half Pallet, 126ct",Half Stack,2,50,
19,Dept 92,KNORR MX 768 PC PLT,Full Stack,2,50,
19,Dept 92,OLD EL PASO Taco Hut 426 pc,Full Stack,1,50,
19,Dept 92,Tasty Bite Meals - 144 unit,SDK,1,50,
19,Dept 95,"On the Boarder Tortilla Chips, 154 units",PDQ,2,50,
20,Dept 40,EQ MCX COUGH CAPLET 24CT,SDK,1,50,
20,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,50,
21,Dept 02,294 PC Working Hands Combo Pallet,Full Stack,1,50,
21,Dept 02,"EQ Jumbo Pouf, 312pcs",Full Endcap,1,50,
21,Dept 02,EQ M/W 5Bbade Disposable,4-way,1,50,
21,Dept 09,"Mr. Heater Brand 3,800BTU Little Buddy Portable Heater, 16 units",Full Endcap,1,50,
21,Dept 17,"MS Boot Tray, 150pcs",Full Endcap,1,50,
21,Dept 40,EQ MCX COUGH CAPLET 24CT,SDK,1,50,
21,Dept 40,Quest 4ct Chips 64 pieces,Full Endcap,1,50,
21,Dept 46,Neutrogena Wipes 25 ct - 100pc,Full Endcap,1,50,
21,Dept 72,ONN LED LIGHT 10FT (24),Side-stack,1,50,
21,Dept 72,ROKU TV REMOTE (24),SDK,1,50,
21,Dept 92,KNORR MX 768 PC PLT,Full Stack,1,50,
21,Dept 92,OLD EL PASO Taco Hut 426 pc,Full Stack,1,50,
21,Dept 92,"Quaker Protein Oatmeal Half Pallet, 184ct",Half Stack,1,50,
22,Dept 13,48 CT BTS LIBMAN,Half Stack,2,50,
22,Dept 16,"PREM BLEND Ice Melt, 100pcs",Full Stack,2,50,
22,Dept 17,"MS Furball $5 Dump Bin, 144pcs",Dump Bin,1,50,
22,Dept 40,24PC EQ OMEP 210pcs,Full Endcap,1,50,
22,Dept 40,EQ MCX COUGH CAPLET 24CT,SDK,1,50,
22,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,50,
22,Dept 71,"MS 6” Medium Firm Memory Foam Mattress, Twin, 4 units",Full Endcap,1,50,
22,Dept 71,"MS 6FT BM TABLE White, 8 units",Full Stack,2,50,
22,Dept 82,60pc Handy Heater,Half Stack,2,50,
22,Dept 92,KNORR MX 768 PC PLT,Full Stack,2,50,
22,Dept 92,OLD EL PASO Taco Hut 426 pc,Full Stack,2,50,
22,Dept 95,"On the Boarder Tortilla Chips, 154 units",PDQ,3,50,
23,Dept 02,"Aveeno Body Lotion 18oz, 88pcs ",4-way,1,50,
23,Dept 02,"Dr Teal's 184ea 3lb salts, 120ea Foam",Full Endcap,1,50,
23,Dept 08,"VL Pine Bedding 141L, 50 units",Full Stack,1,50,
23,Dept 11,"Hefty Trash Bags Assortment, 80pcs",Full Endcap,1,50,
23,Dept 40,24PC EQ OMEP 210pcs,Full Endcap,1,50,
23,Dept 40,EQ No Drip Nasal Sprays 36PC,SDK,1,50,
23,Dept 40,Premier Single Bottles 384pcs,Half Stack,1,50,
23,Dept 40,Quest 4ct Chips 64 pieces,Full Endcap,1,50,
23,Dept 92,OLD EL PASO Taco Hut 426 pc,Full Stack,1,50,
23,Dept 95,"On the Boarder Tortilla Chips, 154 units",PDQ,1,50,
23,Dept 95,Veggie Straws,PDQ,1,50,
24,Dept 09,"Crown 1-K Kerosene, Clean Burning Fuel, 1 Gallon, 64pcs",Full Endcap,1,50,
24,Dept 09,"Reusable warmer 2 pk, 24pcs",SDK,1,50,
24,Dept 12,"Boost Oxygen, 12 units",SDK,2,50,
24,Dept 40,Premier Single Bottles 384pcs,Half Stack,1,50,
24,Dept 40,Quest 4ct Chips 64 pieces,Full Endcap,1,50,
24,Dept 72,ROKU TV REMOTE (24),SDK,2,50,
